ano,regiao,uf,nome_municipio,localizacao,depend_administrativa,percent_fundamental_grupo1,percent_fundamental_grupo2,percent_fundamental_grupo3,percent_fundamental_grupo4,percent_fundamental_grupo5,percent_medio_grupo1,percent_medio_grupo2,percent_medio_grupo3,percent_medio_grupo4,percent_medio_grupo5,percent_eja_fundamental_grupo1,percent_eja_fundamental_grupo2,percent_eja_fundamental_grupo3,percent_eja_fundamental_grupo4,percent_eja_fundamental_grupo5,percent_eja_medio_grupo1,percent_eja_medio_grupo2,percent_eja_medio_grupo3,percent_eja_medio_grupo4,percent_eja_medio_grupo5
2021,Norte,TO,Conceição do Tocantins,Urbana,Publica,78.1,0.0,21.9,0.0,0.0,48.8,0.0,51.2,0.0,0.0,,,,,,,,,,
2021,Norte,TO,Conceição do Tocantins,Rural,Publica,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2021,Norte,TO,Couto Magalhães,Urbana,Estadual,54.2,0.0,45.8,0.0,0.0,32.4,0.0,67.6,0.0,0.0,11.1,0.0,29.6,14.8,44.5,,,,,
2021,Norte,TO,Couto Magalhães,Rural,Estadual,65.2,0.0,30.3,0.0,4.5,,,,,,,,,,,,,,,
2021,Norte,TO,Couto Magalhães,Urbana,Municipal,67.4,5.6,26.4,0.6,0.0,,,,,,22.2,11.1,44.4,22.3,0.0,,,,,
2021,Norte,TO,Couto Magalhães,Rural,Municipal,50.4,0.0,41.6,0.0,8.0,,,,,,,,,,,,,,,
2021,Norte,TO,Couto Magalhães,Urbana,Publica,63.0,3.7,32.9,0.4,0.0,32.4,0.0,67.6,0.0,0.0,13.9,2.8,33.3,16.7,33.3,,,,,
2021,Norte,TO,Couto Magalhães,Rural,Publica,56.9,0.0,36.6,0.0,6.5,,,,,,,,,,,,,,,
2021,Norte,TO,Cristalândia,Urbana,Estadual,40.6,0.0,50.0,2.3,7.1,60.2,0.0,30.6,9.2,0.0,0.0,0.0,25.0,0.0,75.0,,,,,
2021,Norte,TO,Cristalândia,Urbana,Municipal,71.3,4.7,18.1,0.6,5.3,,,,,,,,,,,,,,,
2021,Norte,TO,Cristalândia,Urbana,Publica,58.2,2.7,31.8,1.3,6.0,60.2,0.0,30.6,9.2,0.0,0.0,0.0,25.0,0.0,75.0,,,,,
2021,Norte,TO,Crixás do Tocantins,Urbana,Estadual,50.0,0.0,50.0,0.0,0.0,41.7,0.0,58.3,0.0,0.0,,,,,,41.7,0.0,58.3,0.0,0.0
2021,Norte,TO,Crixás do Tocantins,Urbana,Municipal,55.6,11.1,31.7,1.6,0.0,,,,,,,,,,,,,,,
2021,Norte,TO,Crixás do Tocantins,Urbana,Publica,54.3,8.6,35.8,1.3,0.0,41.7,0.0,58.3,0.0,0.0,,,,,,41.7,0.0,58.3,0.0,0.0
2021,Norte,TO,Darcinópolis,Urbana,Estadual,51.5,0.0,48.5,0.0,0.0,62.4,0.0,37.6,0.0,0.0,,,,,,,,,,
2021,Norte,TO,Darcinópolis,Urbana,Municipal,66.1,0.0,29.1,0.0,4.8,,,,,,,,,,,,,,,
2021,Norte,TO,Darcinópolis,Rural,Municipal,12.7,0.0,44.4,0.0,42.9,,,,,,,,,,,,,,,
2021,Norte,TO,Darcinópolis,Urbana,Publica,60.1,0.0,37.1,0.0,2.8,62.4,0.0,37.6,0.0,0.0,,,,,,,,,,
2021,Norte,TO,Darcinópolis,Rural,Publica,12.7,0.0,44.4,0.0,42.9,,,,,,,,,,,,,,,
2021,Norte,TO,Dianópolis,Rural,Federal,,,,,,63.4,12.7,23.9,0.0,0.0,,,,,,,,,,
2021,Norte,TO,Dianópolis,Urbana,Estadual,67.3,0.4,24.1,2.8,5.4,41.3,1.6,53.5,3.6,0.0,10.0,0.0,78.9,1.1,10.0,35.1,0.0,62.2,2.7,0.0
2021,Norte,TO,Dianópolis,Rural,Estadual,66.7,0.0,33.3,0.0,0.0,30.8,0.0,69.2,0.0,0.0,,,,,,,,,,
2021,Norte,TO,Dianópolis,Urbana,Municipal,81.9,1.7,9.6,0.0,6.8,,,,,,0.0,0.0,100.0,0.0,0.0,,,,,
2021,Norte,TO,Dianópolis,Rural,Municipal,28.7,0.0,57.3,0.0,14.0,,,,,,,,,,,,,,,
2021,Norte,TO,Dianópolis,Urbana,Publica,74.4,1.0,17.1,1.4,6.1,41.3,1.6,53.5,3.6,0.0,9.1,0.0,80.8,1.0,9.1,35.1,0.0,62.2,2.7,0.0
2021,Norte,TO,Dianópolis,Rural,Publica,40.5,0.0,49.8,0.0,9.7,51.8,8.2,40.0,0.0,0.0,,,,,,,,,,
2021,Norte,TO,Divinópolis do Tocantins,Urbana,Estadual,52.6,0.0,47.4,0.0,0.0,61.5,0.0,38.5,0.0,0.0,,,,,,55.0,0.0,45.0,0.0,0.0
2021,Norte,TO,Divinópolis do Tocantins,Urbana,Municipal,88.4,0.0,11.6,0.0,0.0,,,,,,0.0,0.0,100.0,0.0,0.0,,,,,
2021,Norte,TO,Divinópolis do Tocantins,Urbana,Publica,73.5,0.0,26.5,0.0,0.0,61.5,0.0,38.5,0.0,0.0,0.0,0.0,100.0,0.0,0.0,55.0,0.0,45.0,0.0,0.0
2021,Norte,TO,Dois Irmãos do Tocantins,Urbana,Estadual,37.1,0.0,46.9,0.0,16.0,50.0,0.0,42.7,0.0,7.3,12.5,0.0,54.2,33.3,0.0,25.0,0.0,75.0,0.0,0.0
2021,Norte,TO,Dois Irmãos do Tocantins,Urbana,Municipal,45.7,0.0,15.4,0.0,38.9,,,,,,,,,,,,,,,
2021,Norte,TO,Dois Irmãos do Tocantins,Rural,Municipal,4.0,0.0,37.9,4.5,53.6,,,,,,,,,,,,,,,
2021,Norte,TO,Dois Irmãos do Tocantins,Urbana,Publica,41.6,0.0,30.2,0.0,28.2,50.0,0.0,42.7,0.0,7.3,12.5,0.0,54.2,33.3,0.0,25.0,0.0,75.0,0.0,0.0
2021,Norte,TO,Dois Irmãos do Tocantins,Rural,Publica,4.0,0.0,37.9,4.5,53.6,,,,,,,,,,,,,,,
2021,Norte,TO,Dueré,Urbana,Estadual,64.4,0.0,35.6,0.0,0.0,58.3,0.0,41.7,0.0,0.0,,,,,,,,,,
2021,Norte,TO,Dueré,Urbana,Municipal,63.0,7.4,14.8,0.9,13.9,,,,,,,,,,,,,,,
2021,Norte,TO,Dueré,Urbana,Publica,63.6,4.0,24.2,0.5,7.7,58.3,0.0,41.7,0.0,0.0,,,,,,,,,,
2021,Norte,TO,Esperantina,Urbana,Estadual,72.2,0.0,27.8,0.0,0.0,52.4,0.0,47.6,0.0,0.0,,,,,,,,,,
2021,Norte,TO,Esperantina,Rural,Estadual,61.4,0.0,33.7,4.9,0.0,54.8,0.0,41.1,4.1,0.0,,,,,,,,,,
2021,Norte,TO,Esperantina,Urbana,Municipal,38.7,0.0,38.1,0.0,23.2,,,,,,,,,,,,,,,
2021,Norte,TO,Esperantina,Rural,Municipal,36.3,0.0,29.7,0.0,34.0,,,,,,,,,,,,,,,
2021,Norte,TO,Esperantina,Urbana,Publica,41.8,0.0,37.1,0.0,21.1,52.4,0.0,47.6,0.0,0.0,,,,,,,,,,
2021,Norte,TO,Esperantina,Rural,Publica,40.5,0.0,30.4,0.8,28.3,54.8,0.0,41.1,4.1,0.0,,,,,,,,,,
2021,Norte,TO,Fátima,Urbana,Estadual,43.8,0.0,56.2,0.0,0.0,48.6,0.0,51.4,0.0,0.0,11.1,0.0,35.6,0.0,53.3,16.7,0.0,83.3,0.0,0.0
2021,Norte,TO,Fátima,Urbana,Municipal,81.7,0.0,11.7,0.0,6.6,,,,,,,,,,,,,,,
2021,Norte,TO,Fátima,Urbana,Publica,65.6,0.0,30.6,0.0,3.8,48.6,0.0,51.4,0.0,0.0,11.1,0.0,35.6,0.0,53.3,16.7,0.0,83.3,0.0,0.0
2021,Norte,TO,Figueirópolis,Urbana,Estadual,55.1,0.0,42.5,0.0,2.4,63.9,0.0,36.1,0.0,0.0,22.2,0.0,66.7,0.0,11.1,,,,,
2021,Norte,TO,Figueirópolis,Urbana,Municipal,63.4,3.9,26.8,5.9,0.0,,,,,,,,,,,,,,,
2021,Norte,TO,Figueirópolis,Urbana,Publica,59.6,2.1,33.9,3.2,1.2,63.9,0.0,36.1,0.0,0.0,22.2,0.0,66.7,0.0,11.1,,,,,
2021,Norte,TO,Filadélfia,Urbana,Estadual,31.7,0.0,57.1,11.2,0.0,26.9,0.0,73.1,0.0,0.0,,,,,,25.0,0.0,75.0,0.0,0.0
2021,Norte,TO,Filadélfia,Rural,Estadual,45.0,0.0,55.0,0.0,0.0,42.3,0.0,57.7,0.0,0.0,,,,,,35.7,0.0,64.3,0.0,0.0
2021,Norte,TO,Filadélfia,Urbana,Municipal,63.4,0.0,22.9,0.0,13.7,,,,,,,,,,,,,,,
2021,Norte,TO,Filadélfia,Rural,Municipal,42.3,0.0,42.9,5.1,9.7,,,,,,11.9,0.0,81.0,7.1,0.0,,,,,
2021,Norte,TO,Filadélfia,Urbana,Publica,47.9,0.0,39.7,5.4,7.0,26.9,0.0,73.1,0.0,0.0,,,,,,25.0,0.0,75.0,0.0,0.0
2021,Norte,TO,Filadélfia,Rural,Publica,42.8,0.0,45.1,4.2,7.9,42.3,0.0,57.7,0.0,0.0,11.9,0.0,81.0,7.1,0.0,35.7,0.0,64.3,0.0,0.0
2021,Norte,TO,Formoso do Araguaia,Urbana,Federal,,,,,,90.9,0.0,0.0,9.1,0.0,,,,,,,,,,
2021,Norte,TO,Formoso do Araguaia,Urbana,Estadual,59.0,0.0,37.2,3.8,0.0,35.8,0.0,64.2,0.0,0.0,4.2,0.0,58.3,37.5,0.0,38.9,0.0,36.1,25.0,0.0
2021,Norte,TO,Formoso do Araguaia,Rural,Estadual,6.5,0.0,30.8,32.0,30.7,6.5,0.0,54.0,19.6,19.9,,,,,,,,,,
2021,Norte,TO,Formoso do Araguaia,Urbana,Municipal,62.6,0.0,24.7,0.0,12.7,,,,,,18.6,0.0,79.7,1.7,0.0,,,,,
2021,Norte,TO,Formoso do Araguaia,Rural,Municipal,44.4,0.0,26.5,0.0,29.1,,,,,,,,,,,,,,,
2021,Norte,TO,Formoso do Araguaia,Urbana,Privada,44.3,0.0,32.1,6.6,17.0,24.4,0.0,33.3,6.7,35.6,,,,,,,,,,
2021,Norte,TO,Formoso do Araguaia,Rural,Privada,77.2,8.7,14.1,0.0,0.0,61.5,7.7,30.8,0.0,0.0,,,,,,,,,,
2021,Norte,TO,Formoso do Araguaia,Urbana,Publica,61.4,0.0,28.8,1.3,8.5,41.2,0.0,58.0,0.8,0.0,13.2,0.0,71.6,15.2,0.0,38.9,0.0,36.1,25.0,0.0
2021,Norte,TO,Formoso do Araguaia,Rural,Publica,16.2,0.0,29.7,23.8,30.3,6.5,0.0,54.0,19.6,19.9,,,,,,,,,,
2021,Norte,TO,Tabocão,Urbana,Estadual,41.3,4.3,43.5,0.0,10.9,36.0,2.7,53.3,0.0,8.0,12.5,0.0,29.2,29.2,29.1,16.7,0.0,75.0,0.0,8.3
2021,Norte,TO,Tabocão,Urbana,Municipal,74.9,0.0,25.1,0.0,0.0,,,,,,,,,,,,,,,
2021,Norte,TO,Tabocão,Urbana,Publica,67.7,0.9,29.0,0.0,2.4,36.0,2.7,53.3,0.0,8.0,12.5,0.0,29.2,29.2,29.1,16.7,0.0,75.0,0.0,8.3
2021,Norte,TO,Goianorte,Urbana,Estadual,38.6,0.0,40.6,5.8,15.0,32.4,0.0,60.2,0.0,7.4,24.4,0.0,35.6,4.4,35.6,32.0,0.0,64.0,4.0,0.0
2021,Norte,TO,Goianorte,Urbana,Municipal,68.3,0.0,11.9,0.0,19.8,,,,,,,,,,,,,,,
2021,Norte,TO,Goianorte,Rural,Municipal,42.2,0.0,8.6,0.0,49.2,,,,,,0.0,0.0,0.0,0.0,100.0,,,,,
2021,Norte,TO,Goianorte,Urbana,Publica,49.8,0.0,29.7,3.6,16.9,32.4,0.0,60.2,0.0,7.4,24.4,0.0,35.6,4.4,35.6,32.0,0.0,64.0,4.0,0.0
2021,Norte,TO,Goianorte,Rural,Publica,42.2,0.0,8.6,0.0,49.2,,,,,,0.0,0.0,0.0,0.0,100.0,,,,,
2021,Norte,TO,Goiatins,Urbana,Estadual,75.2,0.0,24.8,0.0,0.0,33.1,0.0,66.9,0.0,0.0,,,,,,,,,,
2021,Norte,TO,Goiatins,Rural,Estadual,8.3,0.0,26.9,1.9,62.9,6.1,0.0,65.0,0.0,28.9,,,,,,,,,,
2021,Norte,TO,Goiatins,Urbana,Municipal,47.2,0.0,30.4,5.0,17.4,,,,,,33.3,0.0,27.8,22.2,16.7,,,,,
2021,Norte,TO,Goiatins,Rural,Municipal,15.9,0.0,28.0,0.0,56.1,,,,,,,,,,,,,,,
2021,Norte,TO,Goiatins,Urbana,Publica,56.6,0.0,28.5,3.3,11.6,33.1,0.0,66.9,0.0,0.0,33.3,0.0,27.8,22.2,16.7,,,,,
2021,Norte,TO,Goiatins,Rural,Publica,11.7,0.0,27.4,1.0,59.9,6.1,0.0,65.0,0.0,28.9,,,,,,,,,,
2021,Norte,TO,Guaraí,Urbana,Estadual,47.0,0.6,50.1,0.0,2.3,46.2,2.3,41.2,5.8,4.5,8.2,0.0,87.3,4.5,0.0,26.2,0.0,69.0,4.8,0.0
2021,Norte,TO,Guaraí,Urbana,Municipal,69.0,2.0,9.1,0.6,19.3,,,,,,,,,,,,,,,
2021,Norte,TO,Guaraí,Rural,Municipal,8.5,0.0,75.6,0.0,15.9,,,,,,,,,,,,,,,
2021,Norte,TO,Guaraí,Urbana,Privada,66.1,0.0,12.5,0.3,21.1,36.8,0.0,31.6,31.6,0.0,,,,,,,,,,
2021,Norte,TO,Guaraí,Urbana,Publica,58.0,1.3,29.7,0.3,10.7,46.2,2.3,41.2,5.8,4.5,8.2,0.0,87.3,4.5,0.0,26.2,0.0,69.0,4.8,0.0
2021,Norte,TO,Guaraí,Rural,Publica,8.5,0.0,75.6,0.0,15.9,,,,,,,,,,,,,,,
2021,Norte,TO,Gurupi,Urbana,Federal,,,,,,60.2,18.7,6.5,14.6,0.0,,,,,,40.0,30.0,20.0,10.0,0.0
2021,Norte,TO,Gurupi,Urbana,Estadual,68.2,2.1,28.3,0.9,0.5,59.7,0.0,37.5,2.8,0.0,18.7,0.0,70.5,10.8,0.0,66.7,0.0,31.0,2.3,0.0
2021,Norte,TO,Gurupi,Urbana,Municipal,78.1,0.6,14.9,2.5,3.9,,,,,,47.2,0.0,52.8,0.0,0.0,,,,,
2021,Norte,TO,Gurupi,Rural,Municipal,73.9,11.4,14.7,0.0,0.0,,,,,,,,,,,,,,,
2021,Norte,TO,Gurupi,Urbana,Privada,71.7,3.1,12.8,5.1,7.3,47.3,1.9,34.6,11.2,5.0,11.5,0.0,60.9,27.6,0.0,75.0,0.0,25.0,0.0,0.0
2021,Norte,TO,Gurupi,Urbana,Publica,73.4,1.3,21.2,1.7,2.4,59.8,2.0,34.3,3.9,0.0,25.6,0.0,66.2,8.2,0.0,63.8,3.2,29.8,3.2,0.0
2021,Norte,TO,Gurupi,Rural,Publica,73.9,11.4,14.7,0.0,0.0,,,,,,,,,,,,,,,
2021,Norte,TO,Ipueiras,Urbana,Estadual,55.6,0.0,44.4,0.0,0.0,35.4,0.0,64.6,0.0,0.0,,,,,,,,,,
2021,Norte,TO,Ipueiras,Urbana,Municipal,30.0,0.0,60.0,10.0,0.0,,,,,,,,,,,,,,,
2021,Norte,TO,Ipueiras,Rural,Municipal,43.2,0.0,11.1,30.9,14.8,,,,,,,,,,,,,,,
2021,Norte,TO,Ipueiras,Urbana,Publica,32.3,0.0,58.6,9.1,0.0,35.4,0.0,64.6,0.0,0.0,,,,,,,,,,
2021,Norte,TO,Ipueiras,Rural,Publica,43.2,0.0,11.1,30.9,14.8,,,,,,,,,,,,,,,
2021,Norte,TO,Itacajá,Urbana,Estadual,57.8,0.0,42.2,0.0,0.0,68.3,0.0,31.7,0.0,0.0,40.7,0.0,59.3,0.0,0.0,58.3,0.0,41.7,0.0,0.0
2021,Norte,TO,Itacajá,Rural,Estadual,1.9,0.0,13.7,0.0,84.4,2.9,0.0,49.7,0.0,47.4,,,,,,,,,,
2021,Norte,TO,Itacajá,Urbana,Municipal,76.9,0.0,11.6,0.0,11.5,,,,,,0.0,0.0,100.0,0.0,0.0,,,,,
2021,Norte,TO,Itacajá,Rural,Municipal,30.4,0.0,46.8,0.0,22.8,,,,,,,,,,,,,,,
2021,Norte,TO,Itacajá,Urbana,Publica,67.7,0.0,26.2,0.0,6.1,68.3,0.0,31.7,0.0,0.0,30.6,0.0,69.4,0.0,0.0,58.3,0.0,41.7,0.0,0.0
2021,Norte,TO,Itacajá,Rural,Publica,6.4,0.0,18.9,0.0,74.7,2.9,0.0,49.7,0.0,47.4,,,,,,,,,,
2021,Norte,TO,Itaguatins,Urbana,Estadual,55.6,0.0,31.1,8.9,4.4,51.4,0.0,15.3,27.8,5.5,,,,,,,,,,
2021,Norte,TO,Itaguatins,Urbana,Municipal,48.0,0.0,37.0,0.0,15.0,,,,,,,,,,,,,,,
2021,Norte,TO,Itaguatins,Rural,Municipal,0.0,0.0,42.7,7.3,50.0,,,,,,,,,,,,,,,
2021,Norte,TO,Itaguatins,Urbana,Publica,49.3,0.0,36.0,1.5,13.2,51.4,0.0,15.3,27.8,5.5,,,,,,,,,,
2021,Norte,TO,Itaguatins,Rural,Publica,0.0,0.0,42.7,7.3,50.0,,,,,,,,,,,,,,,
2021,Norte,TO,Itapiratins,Urbana,Estadual,50.5,0.0,44.0,5.5,0.0,60.7,0.0,34.5,4.8,0.0,,,,,,54.2,0.0,41.7,4.1,0.0
2021,Norte,TO,Itapiratins,Urbana,Municipal,65.2,0.0,19.9,11.3,3.6,,,,,,,,,,,,,,,
2021,Norte,TO,Itapiratins,Rural,Municipal,77.8,0.0,22.2,0.0,0.0,,,,,,,,,,,,,,,
2021,Norte,TO,Itapiratins,Urbana,Publica,58.8,0.0,30.4,8.8,2.0,60.7,0.0,34.5,4.8,0.0,,,,,,54.2,0.0,41.7,4.1,0.0
2021,Norte,TO,Itapiratins,Rural,Publica,77.8,0.0,22.2,0.0,0.0,,,,,,,,,,,,,,,
2021,Norte,TO,Itaporã do Tocantins,Urbana,Estadual,32.9,0.0,64.4,2.7,0.0,24.5,0.0,65.3,10.2,0.0,44.4,0.0,55.6,0.0,0.0,23.1,0.0,69.2,7.7,0.0
2021,Norte,TO,Itaporã do Tocantins,Urbana,Municipal,86.6,0.0,3.7,0.0,9.7,,,,,,11.1,0.0,0.0,88.9,0.0,,,,,
2021,Norte,TO,Itaporã do Tocantins,Urbana,Publica,61.3,0.0,32.3,1.3,5.1,24.5,0.0,65.3,10.2,0.0,27.8,0.0,27.8,44.4,0.0,23.1,0.0,69.2,7.7,0.0
2021,Norte,TO,Jaú do Tocantins,Urbana,Estadual,,,,,,41.0,0.0,59.0,0.0,0.0,,,,,,,,,,
2021,Norte,TO,Jaú do Tocantins,Urbana,Municipal,57.5,0.0,32.0,0.0,10.5,,,,,,,,,,,,,,,
2021,Norte,TO,Jaú do Tocantins,Rural,Municipal,43.0,0.0,57.0,0.0,0.0,,,,,,,,,,,,,,,
2021,Norte,TO,Jaú do Tocantins,Urbana,Publica,57.5,0.0,32.0,0.0,10.5,41.0,0.0,59.0,0.0,0.0,,,,,,,,,,
2021,Norte,TO,Jaú do Tocantins,Rural,Publica,43.0,0.0,57.0,0.0,0.0,,,,,,,,,,,,,,,
2021,Norte,TO,Juarina,Urbana,Estadual,79.2,0.0,20.8,0.0,0.0,72.9,0.0,27.1,0.0,0.0,,,,,,,,,,
2021,Norte,TO,Juarina,Urbana,Municipal,60.0,0.0,15.6,24.4,0.0,,,,,,,,,,,,,,,
2021,Norte,TO,Juarina,Urbana,Publica,66.7,0.0,17.4,15.9,0.0,72.9,0.0,27.1,0.0,0.0,,,,,,,,,,
2021,Norte,TO,Lagoa da Confusão,Urbana,Estadual,44.6,0.0,42.2,3.6,9.6,55.3,0.0,37.3,7.4,0.0,11.1,0.0,88.9,0.0,0.0,51.7,0.0,34.5,13.8,0.0
2021,Norte,TO,Lagoa da Confusão,Rural,Estadual,3.6,0.0,21.5,17.4,57.5,5.9,0.0,18.2,41.2,34.7,,,,,,0.0,0.0,35.7,0.0,64.3
2021,Norte,TO,Lagoa da Confusão,Urbana,Municipal,52.7,3.6,36.6,5.5,1.6,,,,,,,,,,,,,,,
2021,Norte,TO,Lagoa da Confusão,Rural,Municipal,17.8,0.0,64.4,17.8,0.0,,,,,,,,,,,,,,,
2021,Norte,TO,Lagoa da Confusão,Urbana,Privada,42.4,2.3,32.2,2.8,20.3,47.4,0.0,35.9,11.5,5.2,,,,,,,,,,
2021,Norte,TO,Lagoa da Confusão,Urbana,Publica,51.4,3.1,37.5,5.2,2.8,55.3,0.0,37.3,7.4,0.0,11.1,0.0,88.9,0.0,0.0,51.7,0.0,34.5,13.8,0.0
2021,Norte,TO,Lagoa da Confusão,Rural,Publica,4.9,0.0,25.5,17.5,52.1,5.9,0.0,18.2,41.2,34.7,,,,,,0.0,0.0,35.7,0.0,64.3
2021,Norte,TO,Lagoa do Tocantins,Urbana,Estadual,52.2,0.0,34.4,13.4,0.0,46.5,0.0,51.2,2.3,0.0,,,,,,,,,,
2021,Norte,TO,Lagoa do Tocantins,Urbana,Municipal,49.2,6.7,33.3,0.0,10.8,,,,,,,,,,,,,,,
2021,Norte,TO,Lagoa do Tocantins,Urbana,Publica,50.2,4.6,33.7,4.2,7.3,46.5,0.0,51.2,2.3,0.0,,,,,,,,,,
2021,Norte,TO,Lajeado,Urbana,Estadual,57.9,0.0,42.1,0.0,0.0,41.4,0.0,58.6,0.0,0.0,22.2,0.0,77.8,0.0,0.0,32.7,0.0,67.3,0.0,0.0
2021,Norte,TO,Lajeado,Urbana,Municipal,67.9,0.0,21.9,5.1,5.1,,,,,,,,,,,,,,,
2021,Norte,TO,Lajeado,Rural,Municipal,43.5,0.0,40.0,0.0,16.5,,,,,,,,,,,,,,,
2021,Norte,TO,Lajeado,Urbana,Publica,65.7,0.0,26.3,4.0,4.0,41.4,0.0,58.6,0.0,0.0,22.2,0.0,77.8,0.0,0.0,32.7,0.0,67.3,0.0,0.0
2021,Norte,TO,Lajeado,Rural,Publica,43.5,0.0,40.0,0.0,16.5,,,,,,,,,,,,,,,
2021,Norte,TO,Lavandeira,Urbana,Estadual,71.9,0.0,28.1,0.0,0.0,56.9,0.0,43.1,0.0,0.0,,,,,,,,,,
2021,Norte,TO,Lavandeira,Urbana,Municipal,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2021,Norte,TO,Lavandeira,Urbana,Publica,87.6,0.0,12.4,0.0,0.0,56.9,0.0,43.1,0.0,0.0,,,,,,,,,,
2021,Norte,TO,Lizarda,Urbana,Estadual,14.8,0.0,68.5,16.7,0.0,24.4,0.0,67.4,8.2,0.0,,,,,,,,,,
2021,Norte,TO,Lizarda,Rural,Estadual,40.3,0.0,54.2,0.0,5.5,16.7,0.0,75.0,0.0,8.3,,,,,,,,,,
2021,Norte,TO,Lizarda,Urbana,Municipal,88.9,0.0,11.1,0.0,0.0,,,,,,,,,,,,,,,
2021,Norte,TO,Lizarda,Rural,Municipal,29.6,0.0,21.0,0.0,49.4,,,,,,,,,,,,,,,
2021,Norte,TO,Lizarda,Urbana,Publica,59.3,0.0,34.1,6.6,0.0,24.4,0.0,67.4,8.2,0.0,,,,,,,,,,
2021,Norte,TO,Lizarda,Rural,Publica,34.6,0.0,36.6,0.0,28.8,16.7,0.0,75.0,0.0,8.3,,,,,,,,,,
2021,Norte,TO,Luzinópolis,Urbana,Estadual,62.4,0.0,32.9,4.7,0.0,66.7,0.0,31.9,1.4,0.0,,,,,,41.7,0.0,41.7,16.6,0.0
2021,Norte,TO,Luzinópolis,Urbana,Municipal,72.2,0.0,17.8,10.0,0.0,,,,,,,,,,,,,,,
2021,Norte,TO,Luzinópolis,Urbana,Publica,67.4,0.0,25.1,7.5,0.0,66.7,0.0,31.9,1.4,0.0,,,,,,41.7,0.0,41.7,16.6,0.0
2021,Norte,TO,Marianópolis do Tocantins,Urbana,Estadual,55.7,0.0,21.4,22.9,0.0,64.3,0.0,30.2,5.5,0.0,,,,,,,,,,
2021,Norte,TO,Marianópolis do Tocantins,Urbana,Municipal,81.1,0.0,11.1,0.0,7.8,,,,,,,,,,,,,,,
2021,Norte,TO,Marianópolis do Tocantins,Rural,Municipal,27.2,0.0,39.5,4.3,29.0,,,,,,,,,,,,,,,
2021,Norte,TO,Marianópolis do Tocantins,Urbana,Publica,70.0,0.0,15.6,10.0,4.4,64.3,0.0,30.2,5.5,0.0,,,,,,,,,,
2021,Norte,TO,Marianópolis do Tocantins,Rural,Publica,27.2,0.0,39.5,4.3,29.0,,,,,,,,,,,,,,,
2021,Norte,TO,Mateiros,Urbana,Estadual,52.3,0.0,47.7,0.0,0.0,51.3,0.0,48.7,0.0,0.0,50.0,0.0,50.0,0.0,0.0,46.2,0.0,53.8,0.0,0.0
2021,Norte,TO,Mateiros,Rural,Estadual,23.0,0.0,77.0,0.0,0.0,,,,,,,,,,,,,,,
2021,Norte,TO,Mateiros,Urbana,Municipal,69.1,0.0,8.6,0.0,22.3,,,,,,,,,,,,,,,
2021,Norte,TO,Mateiros,Rural,Municipal,0.0,0.0,52.9,23.5,23.6,,,,,,,,,,,,,,,
2021,Norte,TO,Mateiros,Urbana,Publica,60.5,0.0,28.7,0.0,10.8,51.3,0.0,48.7,0.0,0.0,50.0,0.0,50.0,0.0,0.0,46.2,0.0,53.8,0.0,0.0
2021,Norte,TO,Mateiros,Rural,Publica,14.7,0.0,68.4,8.4,8.5,,,,,,,,,,,,,,,
2021,Norte,TO,Maurilândia do Tocantins,Urbana,Estadual,69.4,0.0,30.6,0.0,0.0,58.3,0.0,41.7,0.0,0.0,,,,,,,,,,
2021,Norte,TO,Maurilândia do Tocantins,Rural,Estadual,0.0,0.0,50.0,0.0,50.0,,,,,,,,,,,,,,,
2021,Norte,TO,Maurilândia do Tocantins,Urbana,Municipal,48.1,4.3,23.5,16.0,8.1,,,,,,,,,,,,,,,
2021,Norte,TO,Maurilândia do Tocantins,Rural,Municipal,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,
2021,Norte,TO,Maurilândia do Tocantins,Urbana,Publica,51.6,3.6,24.7,13.5,6.6,58.3,0.0,41.7,0.0,0.0,,,,,,,,,,
2021,Norte,TO,Maurilândia do Tocantins,Rural,Publica,0.0,0.0,23.3,0.0,76.7,,,,,,,,,,,,,,,
2021,Norte,TO,Miracema do Tocantins,Urbana,Estadual,63.1,2.6,28.3,4.4,1.6,51.3,0.0,46.0,2.7,0.0,29.1,2.0,52.7,0.0,16.2,63.5,0.0,36.5,0.0,0.0
2021,Norte,TO,Miracema do Tocantins,Urbana,Municipal,54.2,4.2,19.0,5.5,17.1,,,,,,,,,,,,,,,
2021,Norte,TO,Miracema do Tocantins,Rural,Municipal,8.3,0.0,52.5,0.0,39.2,,,,,,0.0,0.0,100.0,0.0,0.0,,,,,
2021,Norte,TO,Miracema do Tocantins,Urbana,Privada,50.3,3.0,1.2,0.0,45.5,,,,,,,,,,,,,,,
2021,Norte,TO,Miracema do Tocantins,Urbana,Publica,59.9,3.2,24.9,4.8,7.2,51.3,0.0,46.0,2.7,0.0,29.1,2.0,52.7,0.0,16.2,63.5,0.0,36.5,0.0,0.0
2021,Norte,TO,Miracema do Tocantins,Rural,Publica,8.3,0.0,52.5,0.0,39.2,,,,,,0.0,0.0,100.0,0.0,0.0,,,,,
