ANO,REGIAO,SIGLA_UF,COD_MUNICIPIO,NOME_MUNICIPIO,LOCALIZACAO,DEPEND_ADMINSTRATIVA,INFANTIL_1,INFANTIL_2,INFANTIL_3,INFANTIL_4,INFANTIL_5,FUNDAMENTAL_1,FUNDAMENTAL_2,FUNDAMENTAL_3,FUNDAMENTAL_4,FUNDAMENTAL_5,MEDIO_1,MEDIO_2,MEDIO_3,MEDIO_4,MEDIO_5,EJA_FUNDAMENTAL_1,EJA_FUNDAMENTAL_2,EJA_FUNDAMENTAL_3,EJA_FUNDAMENTAL_4,EJA_FUNDAMENTAL_5,EJA_MEDIO_1,EJA_MEDIO_2,EJA_MEDIO_3,EJA_MEDIO_4,EJA_MEDIO_5
2020,Norte,AM,1301654,Guajará,Rural,Estadual,--,--,--,--,--,"79,0","0,0","14,0","0,0","7,0","85,1","0,0","9,0","0,0","5,9",--,--,--,--,--,--,--,--,--,--
2020,Norte,AM,1301654,Guajará,Urbana,Municipal,"86,4","0,0","9,1","0,0","4,5","83,1","0,0","16,9","0,0","0,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,AM,1301654,Guajará,Rural,Municipal,"71,4","0,0","14,3","0,0","14,3","34,8","0,0","9,9","0,0","55,3",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,AM,1301654,Guajará,Urbana,Pública,"86,4","0,0","9,1","0,0","4,5","67,1","0,0","28,6","4,3","0,0","59,8","0,0","36,4","3,8","0,0","81,0","0,0","19,0","0,0","0,0","83,0","0,0","10,6","0,0","6,4"
2020,Norte,AM,1301654,Guajará,Rural,Pública,"71,4","0,0","14,3","0,0","14,3","52,5","0,0","11,5","0,0","36,0","85,1","0,0","9,0","0,0","5,9",--,--,--,--,--,--,--,--,--,--
2020,Norte,AM,1301704,Humaitá,Rural,Federal,--,--,--,--,--,--,--,--,--,--,"80,6","7,1","9,2","3,1","0,0",--,--,--,--,--,"83,3","0,0","16,7","0,0","0,0"
2020,Norte,AM,1301704,Humaitá,Urbana,Estadual,--,--,--,--,--,"65,0","0,0","33,0","2,0","0,0","72,9","0,0","27,1","0,0","0,0","48,8","0,0","51,2","0,0","0,0","46,5","0,0","53,5","0,0","0,0"
2020,Norte,AM,1301704,Humaitá,Rural,Estadual,--,--,--,--,--,"0,0","0,0","0,0","13,0","87,0","84,5","0,0","15,5","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,AM,1301704,Humaitá,Urbana,Municipal,"93,2","0,0","4,1","0,0","2,7","85,1","0,0","13,3","0,8","0,8",--,--,--,--,--,"50,0","0,0","50,0","0,0","0,0",--,--,--,--,--
2020,Norte,AM,1301704,Humaitá,Rural,Municipal,"51,7","0,0","17,2","3,4","27,7","41,1","0,0","37,0","0,8","21,1",--,--,--,--,--,"16,4","0,0","50,8","0,0","32,8",--,--,--,--,--
2020,Norte,AM,1301704,Humaitá,Urbana,Privada,"50,0","0,0","45,5","0,0","4,5","87,8","0,0","6,4","5,8","0,0","69,2","0,0","23,1","7,7","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,AM,1301704,Humaitá,Urbana,Pública,"93,2","0,0","4,1","0,0","2,7","76,4","0,0","21,9","1,3","0,4","72,9","0,0","27,1","0,0","0,0","49,6","0,0","50,4","0,0","0,0","46,5","0,0","53,5","0,0","0,0"
2020,Norte,AM,1301704,Humaitá,Rural,Pública,"51,7","0,0","17,2","3,4","27,7","39,9","0,0","35,9","1,2","23,0","83,6","1,6","14,1","0,7","0,0","16,4","0,0","50,8","0,0","32,8","83,3","0,0","16,7","0,0","0,0"
2020,Norte,AM,1301803,Ipixuna,Urbana,Estadual,--,--,--,--,--,"57,1","0,0","32,8","6,7","3,4","49,4","0,0","44,0","4,9","1,7","75,0","0,0","25,0","0,0","0,0",--,--,--,--,--
2020,Norte,AM,1301803,Ipixuna,Rural,Estadual,--,--,--,--,--,"94,2","0,0","5,8","0,0","0,0","89,2","0,0","10,8","0,0","0,0","75,0","0,0","25,0","0,0","0,0","91,7","0,0","8,3","0,0","0,0"
2020,Norte,AM,1301803,Ipixuna,Urbana,Municipal,"100,0","0,0","0,0","0,0","0,0","65,9","0,2","32,0","0,0","1,9",--,--,--,--,--,"0,0","0,0","100,0","0,0","0,0",--,--,--,--,--
2020,Norte,AM,1301803,Ipixuna,Rural,Municipal,"25,0","0,0","0,0","0,0","75,0","23,1","0,0","18,1","4,6","54,2",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,AM,1301803,Ipixuna,Urbana,Pública,"100,0","0,0","0,0","0,0","0,0","62,0","0,1","32,3","3,0","2,6","49,4","0,0","44,0","4,9","1,7","55,6","0,0","44,4","0,0","0,0",--,--,--,--,--
2020,Norte,AM,1301803,Ipixuna,Rural,Pública,"25,0","0,0","0,0","0,0","75,0","36,9","0,0","15,7","3,7","43,7","89,2","0,0","10,8","0,0","0,0","75,0","0,0","25,0","0,0","0,0","91,7","0,0","8,3","0,0","0,0"
2020,Norte,AM,1301852,Iranduba,Urbana,Estadual,--,--,--,--,--,"49,4","0,0","42,9","3,8","3,9","55,4","0,0","38,2","6,4","0,0",--,--,--,--,--,"35,0","0,0","65,0","0,0","0,0"
