ANO,REGIAO,SIGLA_UF,COD_MUNICIPIOS,NOME_MUNICIPIO,LOCALIZACAO,DEPEND_ADMINISTRATIVA,FUNDAMENTAL_TOTAL_NIVEL_1,FUNDAMENTAL_TOTAL_NIVEL_2,FUNDAMENTAL_TOTAL_NIVEL_3,FUNDAMENTAL_TOTAL_NIVEL_4,FUNDAMENTAL_TOTAL_NIVEL_5,FUNDAMENTAL_TOTAL_NIVEL_6,FUNDAMENTAL_ANOS_INICIAIS_NIVEL_1,FUNDAMENTAL_ANOS_INICIAIS_NIVEL_2,FUNDAMENTAL_ANOS_INICIAIS_NIVEL_3,FUNDAMENTAL_ANOS_INICIAIS_NIVEL_4,FUNDAMENTAL_ANOS_INICIAIS_NIVEL_5,FUNDAMENTAL_ANOS_INICIAIS_NIVEL_6,FUNDAMENTAL_ANOS_FINAIS_NIVEL_1,FUNDAMENTAL_ANOS_FINAIS_NIVEL_2,FUNDAMENTAL_ANOS_FINAIS_NIVEL_3,FUNDAMENTAL_ANOS_FINAIS_NIVEL_4,FUNDAMENTAL_ANOS_FINAIS_NIVEL_5,FUNDAMENTAL_ANOS_FINAIS_NIVEL_6,MEDIO_NIVEL_1,MEDIO_NIVEL_2,MEDIO_NIVEL_3,MEDIO_NIVEL_4,MEDIO_NIVEL_5,MEDIO_NIVEL_6
2020,Norte,RO,1100254,Presidente Médici,Urbana,Estadual,27.3,4.8,17.9,36.9,8.3,4.8,79.4,3.4,0.0,13.8,3.4,0.0,0.0,4.9,25.0,51.7,11.7,6.7,0.0,0.0,2.9,40.6,46.4,10.1
2020,Norte,RO,1100254,Presidente Médici,Rural,Estadual,50.0,0.0,10.0,30.0,10.0,0.0,83.3,0.0,0.0,16.7,0.0,0.0,0.0,0.0,20.0,60.0,20.0,0.0,0.0,0.0,0.0,3.7,81.5,14.8
2020,Norte,RO,1100254,Presidente Médici,Urbana,Municipal,61.5,22.7,4.5,6.8,4.5,0.0,61.5,22.7,4.5,6.8,4.5,0.0,,,,,,,,,,,,
2020,Norte,RO,1100254,Presidente Médici,Rural,Municipal,60.9,17.4,0.0,8.7,8.7,4.3,83.3,0.0,0.0,16.7,0.0,0.0,50.0,22.2,0.0,11.1,11.1,5.6,,,,,,
2020,Norte,RO,1100254,Presidente Médici,Urbana,Pública,39.4,11.0,13.4,26.8,6.3,3.1,69.4,15.3,2.8,9.7,2.8,0.0,0.0,4.9,25.0,51.7,11.7,6.7,0.0,0.0,2.9,40.6,46.4,10.1
2020,Norte,RO,1100254,Presidente Médici,Rural,Pública,57.6,12.1,3.0,15.2,9.1,3.0,83.3,0.0,0.0,16.7,0.0,0.0,39.3,17.4,4.3,21.7,13.0,4.3,0.0,0.0,0.0,3.7,81.5,14.8
2020,Norte,RO,1100262,Rio Crespo,Urbana,Estadual,0.0,0.0,18.2,63.6,18.2,0.0,,,,,,,0.0,0.0,18.2,63.6,18.2,0.0,0.0,0.0,0.0,77.8,22.2,0.0
2020,Norte,RO,1100262,Rio Crespo,Urbana,Municipal,57.8,3.8,15.4,11.5,11.5,0.0,93.7,0.0,6.3,0.0,0.0,0.0,0.0,10.0,30.0,30.0,30.0,0.0,,,,,,
2020,Norte,RO,1100262,Rio Crespo,Urbana,Pública,44.2,2.9,17.6,26.5,8.8,0.0,93.7,0.0,6.3,0.0,0.0,0.0,0.0,5.5,27.8,50.0,16.7,0.0,0.0,0.0,0.0,77.8,22.2,0.0
2020,Norte,RO,1100288,Rolim de Moura,Urbana,Estadual,8.0,6.1,21.3,47.6,15.2,1.8,65.0,25.0,5.0,5.0,0.0,0.0,0.0,3.5,23.4,53.8,17.2,2.1,0.0,14.3,12.9,53.1,17.0,2.7
2020,Norte,RO,1100288,Rolim de Moura,Urbana,Municipal,70.8,16.7,8.3,2.8,0.7,0.7,70.8,16.7,8.3,2.8,0.7,0.7,,,,,,,,,,,,
2020,Norte,RO,1100288,Rolim de Moura,Rural,Municipal,39.4,10.5,23.7,21.1,5.3,0.0,65.3,8.7,4.3,21.7,0.0,0.0,0.0,10.0,40.0,40.0,10.0,0.0,,,,,,
2020,Norte,RO,1100288,Rolim de Moura,Urbana,Privada,33.3,2.6,35.9,17.9,10.3,0.0,61.9,0.0,19.0,14.3,4.8,0.0,0.0,4.3,60.9,17.4,17.4,0.0,0.0,0.0,59.1,22.7,18.2,0.0
2020,Norte,RO,1100288,Rolim de Moura,Urbana,Pública,37.4,11.1,15.3,26.7,8.5,1.0,70.2,17.7,7.9,3.0,0.6,0.6,0.0,3.5,23.4,53.8,17.2,2.1,0.0,14.3,12.9,53.1,17.0,2.7
2020,Norte,RO,1100288,Rolim de Moura,Rural,Pública,39.4,10.5,23.7,21.1,5.3,0.0,65.3,8.7,4.3,21.7,0.0,0.0,0.0,10.0,40.0,40.0,10.0,0.0,,,,,,
2020,Norte,RO,1100296,Santa Luzia D'Oeste,Urbana,Estadual,0.0,0.0,8.4,58.3,20.8,12.5,,,,,,,0.0,0.0,8.4,58.3,20.8,12.5,0.0,0.0,4.8,61.9,19.0,14.3
2020,Norte,RO,1100296,Santa Luzia D'Oeste,Urbana,Municipal,72.8,3.0,12.1,6.1,3.0,3.0,85.7,0.0,3.6,7.1,0.0,3.6,0.0,14.2,42.9,28.6,14.3,0.0,,,,,,
2020,Norte,RO,1100296,Santa Luzia D'Oeste,Urbana,Pública,42.8,1.8,10.7,28.6,10.7,5.4,85.7,0.0,3.6,7.1,0.0,3.6,0.0,3.2,16.1,51.6,19.4,9.7,0.0,0.0,4.8,61.9,19.0,14.3
2020,Norte,RO,1100304,Vilhena,Urbana,Federal,,,,,,,,,,,,,,,,,,,2.5,35.0,55.0,2.5,5.0,0.0
2020,Norte,RO,1100304,Vilhena,Urbana,Estadual,0.0,4.2,49.5,33.3,9.9,3.1,0.0,60.0,0.0,40.0,0.0,0.0,0.0,2.5,50.3,33.9,10.1,3.2,0.0,6.1,23.1,35.4,28.5,6.9
2020,Norte,RO,1100304,Vilhena,Rural,Estadual,21.4,0.0,78.6,0.0,0.0,0.0,,,,,,,21.4,0.0,78.6,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2020,Norte,RO,1100304,Vilhena,Urbana,Municipal,38.6,25.9,27.9,6.0,1.6,0.0,44.5,28.4,21.6,5.0,0.5,0.0,0.0,9.1,69.7,12.1,9.1,0.0,,,,,,
2020,Norte,RO,1100304,Vilhena,Rural,Municipal,53.1,34.4,3.1,9.4,0.0,0.0,86.6,0.0,6.7,6.7,0.0,0.0,22.2,61.1,5.6,11.1,0.0,0.0,,,,,,
2020,Norte,RO,1100304,Vilhena,Urbana,Privada,21.5,11.9,34.5,21.4,7.1,3.6,39.1,8.7,32.6,15.2,2.2,2.2,0.0,13.3,31.1,35.6,13.3,6.7,0.0,17.1,26.8,41.5,7.3,7.3
2020,Norte,RO,1100304,Vilhena,Urbana,Pública,21.9,16.6,37.4,17.7,5.0,1.4,43.6,29.1,21.1,5.8,0.4,0.0,0.0,3.6,53.4,30.8,9.5,2.7,0.6,13.0,30.8,27.8,22.5,5.3
2020,Norte,RO,1100304,Vilhena,Rural,Pública,43.5,23.9,26.1,6.5,0.0,0.0,86.6,0.0,6.7,6.7,0.0,0.0,21.8,34.4,37.5,6.3,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2020,Norte,RO,1100320,São Miguel do Guaporé,Urbana,Estadual,0.0,3.0,46.9,31.3,18.8,0.0,,,,,,,0.0,3.0,46.9,31.3,18.8,0.0,0.0,0.0,9.8,31.7,46.3,12.2
2020,Norte,RO,1100320,São Miguel do Guaporé,Urbana,Municipal,9.7,4.9,73.2,12.2,0.0,0.0,11.4,5.7,68.6,14.3,0.0,0.0,0.0,0.0,66.7,33.3,0.0,0.0,,,,,,
2020,Norte,RO,1100320,São Miguel do Guaporé,Rural,Municipal,7.7,5.8,40.4,42.3,1.9,1.9,10.8,8.1,51.4,29.7,0.0,0.0,0.0,3.5,14.3,75.0,3.6,3.6,,,,,,
2020,Norte,RO,1100320,São Miguel do Guaporé,Urbana,Privada,23.6,23.5,23.5,23.5,5.9,0.0,30.7,7.7,30.8,30.8,0.0,0.0,0.0,25.1,33.3,33.3,8.3,0.0,,,,,,
2020,Norte,RO,1100320,São Miguel do Guaporé,Urbana,Pública,5.6,4.1,61.6,20.5,8.2,0.0,11.4,5.7,68.6,14.3,0.0,0.0,0.0,2.5,51.2,31.7,14.6,0.0,0.0,0.0,9.8,31.7,46.3,12.2
2020,Norte,RO,1100320,São Miguel do Guaporé,Rural,Pública,7.7,5.8,40.4,42.3,1.9,1.9,10.8,8.1,51.4,29.7,0.0,0.0,0.0,3.5,14.3,75.0,3.6,3.6,,,,,,
2020,Norte,RO,1100338,Nova Mamoré,Urbana,Estadual,0.0,0.0,28.8,46.2,13.5,11.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,28.8,46.2,13.5,11.5,5.4,3.9,3.9,36.8,36.8,13.2
2020,Norte,RO,1100338,Nova Mamoré,Rural,Estadual,57.9,0.0,42.1,0.0,0.0,0.0,63.6,0.0,36.4,0.0,0.0,0.0,44.4,0.0,55.6,0.0,0.0,0.0,,,,,,
2020,Norte,RO,1100338,Nova Mamoré,Urbana,Municipal,34.4,23.0,26.2,11.5,0.0,4.9,34.4,23.0,26.2,11.5,0.0,4.9,,,,,,,,,,,,
2020,Norte,RO,1100338,Nova Mamoré,Rural,Municipal,43.0,15.2,19.0,16.5,3.8,2.5,61.7,10.6,12.8,10.6,0.0,4.3,14.7,20.6,29.4,26.5,8.8,0.0,,,,,,
2020,Norte,RO,1100338,Nova Mamoré,Urbana,Privada,33.3,0.0,50.0,16.7,0.0,0.0,57.1,0.0,14.3,28.6,0.0,0.0,0.0,0.0,71.4,28.6,0.0,0.0,,,,,,
2020,Norte,RO,1100338,Nova Mamoré,Urbana,Pública,19.4,12.8,28.4,27.5,6.4,5.5,33.3,22.2,25.4,14.3,0.0,4.8,0.0,0.0,28.8,46.2,13.5,11.5,5.4,3.9,3.9,36.8,36.8,13.2
2020,Norte,RO,1100338,Nova Mamoré,Rural,Pública,45.9,12.2,23.5,13.3,3.1,2.0,62.2,8.6,17.2,8.6,0.0,3.4,20.9,16.3,34.9,20.9,7.0,0.0,,,,,,
2020,Norte,RO,1100346,Alvorada D'Oeste,Urbana,Estadual,38.2,3.6,23.6,25.5,7.3,1.8,95.5,0.0,0.0,0.0,0.0,4.5,0.0,5.9,38.2,41.2,11.8,2.9,0.0,0.0,9.5,71.4,14.3,4.8
2020,Norte,RO,1100346,Alvorada D'Oeste,Urbana,Municipal,49.0,10.6,29.8,10.6,0.0,0.0,85.2,0.0,7.4,7.4,0.0,0.0,0.0,20.9,58.3,20.8,0.0,0.0,,,,,,
2020,Norte,RO,1100346,Alvorada D'Oeste,Rural,Municipal,34.7,53.8,11.5,0.0,0.0,0.0,66.7,0.0,33.3,0.0,0.0,0.0,30.4,60.9,8.7,0.0,0.0,0.0,,,,,,
2020,Norte,RO,1100346,Alvorada D'Oeste,Urbana,Pública,43.1,6.9,26.5,18.6,3.9,1.0,89.8,0.0,4.1,4.1,0.0,2.0,0.0,12.0,46.6,32.8,6.9,1.7,0.0,0.0,9.5,71.4,14.3,4.8
2020,Norte,RO,1100346,Alvorada D'Oeste,Rural,Pública,34.7,53.8,11.5,0.0,0.0,0.0,66.7,0.0,33.3,0.0,0.0,0.0,30.4,60.9,8.7,0.0,0.0,0.0,,,,,,
2020,Norte,RO,1100379,Alto Alegre dos Parecis,Urbana,Estadual,0.0,6.1,6.3,31.3,43.8,12.5,0.0,0.0,50.0,0.0,0.0,50.0,0.0,6.7,0.0,33.3,46.7,13.3,0.0,2.3,7.0,16.3,62.8,11.6
2020,Norte,RO,1100379,Alto Alegre dos Parecis,Rural,Estadual,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020,Norte,RO,1100379,Alto Alegre dos Parecis,Urbana,Municipal,37.4,3.1,18.8,34.4,0.0,6.3,60.0,5.0,15.0,20.0,0.0,0.0,0.0,0.0,18.7,68.8,0.0,12.5,,,,,,
2020,Norte,RO,1100379,Alto Alegre dos Parecis,Rural,Municipal,15.0,10.6,34.0,34.0,2.1,4.3,14.4,21.4,57.1,7.1,0.0,0.0,13.8,5.6,27.8,44.4,2.8,5.6,,,,,,
2020,Norte,RO,1100379,Alto Alegre dos Parecis,Urbana,Pública,26.2,4.3,15.2,32.6,15.2,6.5,54.6,4.5,18.2,18.2,0.0,4.5,0.0,3.6,10.3,51.7,24.1,10.3,0.0,2.3,7.0,16.3,62.8,11.6
2020,Norte,RO,1100379,Alto Alegre dos Parecis,Rural,Pública,16.7,10.4,33.3,33.3,2.1,4.2,14.4,21.4,57.1,7.1,0.0,0.0,16.3,5.4,27.0,43.2,2.7,5.4,,,,,,
2020,Norte,RO,1100403,Alto Paraíso,Urbana,Estadual,0.0,6.0,21.2,36.4,30.3,6.1,,,,,,,0.0,6.0,21.2,36.4,30.3,6.1,0.0,3.9,3.8,50.0,34.6,7.7
2020,Norte,RO,1100403,Alto Paraíso,Urbana,Municipal,62.5,12.5,12.5,12.5,0.0,0.0,62.5,12.5,12.5,12.5,0.0,0.0,,,,,,,,,,,,
2020,Norte,RO,1100403,Alto Paraíso,Rural,Municipal,32.7,28.6,16.3,18.4,2.0,2.0,68.2,18.2,4.5,9.1,0.0,0.0,3.6,34.5,24.1,31.0,3.4,3.4,,,,,,
2020,Norte,RO,1100403,Alto Paraíso,Urbana,Privada,35.8,35.7,21.4,7.1,0.0,0.0,35.8,35.7,21.4,7.1,0.0,0.0,,,,,,,,,,,,
2020,Norte,RO,1100403,Alto Paraíso,Urbana,Pública,20.8,8.3,18.8,27.1,20.8,4.2,62.5,12.5,12.5,12.5,0.0,0.0,0.0,6.0,21.2,36.4,30.3,6.1,0.0,3.9,3.8,50.0,34.6,7.7
2020,Norte,RO,1100403,Alto Paraíso,Rural,Pública,32.7,28.6,16.3,18.4,2.0,2.0,68.2,18.2,4.5,9.1,0.0,0.0,3.6,34.5,24.1,31.0,3.4,3.4,,,,,,
2020,Norte,RO,1100452,Buritis,Urbana,Estadual,0.0,6.4,23.4,32.5,27.3,10.4,,,,,,,0.0,6.4,23.4,32.5,27.3,10.4,0.0,1.1,16.9,29.2,39.3,13.5
2020,Norte,RO,1100452,Buritis,Urbana,Municipal,56.9,25.0,6.9,5.6,0.0,5.6,56.9,25.0,6.9,5.6,0.0,5.6,,,,,,,,,,,,
2020,Norte,RO,1100452,Buritis,Rural,Municipal,69.0,31.0,0.0,0.0,0.0,0.0,64.0,36.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020,Norte,RO,1100452,Buritis,Urbana,Privada,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,,,,,,,,,
2020,Norte,RO,1100452,Buritis,Urbana,Pública,28.3,16.0,16.0,18.8,14.6,6.3,56.9,25.0,6.9,5.6,0.0,5.6,0.0,6.4,23.4,32.5,27.3,10.4,0.0,1.1,16.9,29.2,39.3,13.5
2020,Norte,RO,1100452,Buritis,Rural,Pública,69.0,31.0,0.0,0.0,0.0,0.0,64.0,36.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020,Norte,RO,1100502,Novo Horizonte do Oeste,Urbana,Estadual,0.0,3.1,21.9,65.6,6.3,3.1,,,,,,,0.0,3.1,21.9,65.6,6.3,3.1,0.0,0.0,0.0,40.0,48.0,12.0
2020,Norte,RO,1100502,Novo Horizonte do Oeste,Urbana,Municipal,78.1,9.4,3.1,9.4,0.0,0.0,78.1,9.4,3.1,9.4,0.0,0.0,,,,,,,,,,,,
2020,Norte,RO,1100502,Novo Horizonte do Oeste,Rural,Privada,,,,,,,,,,,,,,,,,,,0.0,14.4,71.4,7.1,7.1,0.0
2020,Norte,RO,1100502,Novo Horizonte do Oeste,Urbana,Pública,39.0,6.3,12.5,37.5,3.1,1.6,78.1,9.4,3.1,9.4,0.0,0.0,0.0,3.1,21.9,65.6,6.3,3.1,0.0,0.0,0.0,40.0,48.0,12.0
2020,Norte,RO,1100601,Cacaulândia,Urbana,Estadual,0.0,0.0,20.0,33.3,46.7,0.0,,,,,,,0.0,0.0,20.0,33.3,46.7,0.0,0.0,0.0,0.0,15.3,74.4,10.3
2020,Norte,RO,1100601,Cacaulândia,Urbana,Municipal,42.9,14.3,21.4,14.3,0.0,7.1,42.9,14.3,21.4,14.3,0.0,7.1,,,,,,,,,,,,
2020,Norte,RO,1100601,Cacaulândia,Rural,Municipal,23.6,29.4,23.5,17.6,0.0,5.9,37.5,12.5,37.5,0.0,0.0,12.5,7.2,35.7,28.6,21.4,0.0,7.1,,,,,,
2020,Norte,RO,1100601,Cacaulândia,Urbana,Pública,20.8,6.9,20.7,24.1,24.1,3.4,42.9,14.3,21.4,14.3,0.0,7.1,0.0,0.0,20.0,33.3,46.7,0.0,0.0,0.0,0.0,15.3,74.4,10.3
2020,Norte,RO,1100601,Cacaulândia,Rural,Pública,23.6,29.4,23.5,17.6,0.0,5.9,37.5,12.5,37.5,0.0,0.0,12.5,7.2,35.7,28.6,21.4,0.0,7.1,,,,,,
2020,Norte,RO,1100700,Campo Novo de Rondônia,Urbana,Estadual,0.0,4.7,4.8,38.1,47.6,4.8,,,,,,,0.0,4.7,4.8,38.1,47.6,4.8,0.0,2.1,2.2,15.2,69.6,10.9
2020,Norte,RO,1100700,Campo Novo de Rondônia,Rural,Estadual,0.0,0.0,75.0,25.0,0.0,0.0,,,,,,,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,84.6,15.4
2020,Norte,RO,1100700,Campo Novo de Rondônia,Urbana,Municipal,60.0,0.0,35.0,0.0,0.0,5.0,60.0,0.0,35.0,0.0,0.0,5.0,,,,,,,,,,,,
2020,Norte,RO,1100700,Campo Novo de Rondônia,Rural,Municipal,45.7,2.9,17.1,31.4,0.0,2.9,48.5,3.0,18.2,27.3,0.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,,,,,,
2020,Norte,RO,1100700,Campo Novo de Rondônia,Urbana,Pública,30.0,2.5,20.0,20.0,25.0,2.5,60.0,0.0,35.0,0.0,0.0,5.0,0.0,4.7,4.8,38.1,47.6,4.8,0.0,2.1,2.2,15.2,69.6,10.9
2020,Norte,RO,1100700,Campo Novo de Rondônia,Rural,Pública,37.3,2.3,27.9,30.2,0.0,2.3,48.5,3.0,18.2,27.3,0.0,3.0,0.0,0.0,31.6,68.4,0.0,0.0,0.0,0.0,0.0,0.0,84.6,15.4
2020,Norte,RO,1100809,Candeias do Jamari,Urbana,Estadual,3.4,8.3,18.3,30.0,31.7,8.3,22.2,55.6,0.0,11.1,0.0,11.1,0.0,0.0,20.8,34.0,35.8,9.4,0.0,0.0,8.7,23.9,56.5,10.9
2020,Norte,RO,1100809,Candeias do Jamari,Rural,Estadual,20.0,0.0,60.0,20.0,0.0,0.0,,,,,,,20.0,0.0,60.0,20.0,0.0,0.0,0.0,0.0,75.0,25.0,0.0,0.0
2020,Norte,RO,1100809,Candeias do Jamari,Urbana,Municipal,21.9,12.2,43.9,22.0,0.0,0.0,23.0,7.7,46.2,23.1,0.0,0.0,0.0,40.0,0.0,60.0,0.0,0.0,,,,,,
2020,Norte,RO,1100809,Candeias do Jamari,Rural,Municipal,43.3,16.2,32.4,5.4,0.0,2.7,53.3,16.7,20.0,6.7,0.0,3.3,0.0,12.5,87.5,0.0,0.0,0.0,,,,,,
2020,Norte,RO,1100809,Candeias do Jamari,Urbana,Pública,10.9,9.9,28.7,26.7,18.8,5.0,22.9,16.7,37.5,20.8,0.0,2.1,0.0,3.4,19.0,36.2,32.8,8.6,0.0,0.0,8.7,23.9,56.5,10.9
2020,Norte,RO,1100809,Candeias do Jamari,Rural,Pública,40.5,14.3,35.7,7.1,0.0,2.4,53.3,16.7,20.0,6.7,0.0,3.3,7.7,7.7,76.9,7.7,0.0,0.0,0.0,0.0,75.0,25.0,0.0,0.0
2020,Norte,RO,1100908,Castanheiras,Urbana,Estadual,0.0,0.0,12.5,75.0,0.0,12.5,,,,,,,0.0,0.0,12.5,75.0,0.0,12.5,0.0,0.0,12.5,75.0,0.0,12.5
2020,Norte,RO,1100908,Castanheiras,Rural,Municipal,33.3,9.5,19.0,28.6,4.8,4.8,58.4,8.3,33.3,0.0,0.0,0.0,0.0,11.1,0.0,66.7,11.1,11.1,,,,,,
2020,Norte,RO,1100908,Castanheiras,Urbana,Pública,0.0,0.0,12.5,75.0,0.0,12.5,,,,,,,0.0,0.0,12.5,75.0,0.0,12.5,0.0,0.0,12.5,75.0,0.0,12.5
2020,Norte,RO,1100908,Castanheiras,Rural,Pública,33.3,9.5,19.0,28.6,4.8,4.8,58.4,8.3,33.3,0.0,0.0,0.0,0.0,11.1,0.0,66.7,11.1,11.1,,,,,,
2020,Norte,RO,1100924,Chupinguaia,Urbana,Estadual,0.0,0.0,63.7,22.7,9.1,4.5,,,,,,,0.0,0.0,63.7,22.7,9.1,4.5,0.0,0.0,0.0,20.0,68.6,11.4
2020,Norte,RO,1100924,Chupinguaia,Rural,Estadual,19.9,6.7,66.7,6.7,0.0,0.0,,,,,,,19.9,6.7,66.7,6.7,0.0,0.0,0.0,0.0,0.0,10.3,75.9,13.8
2020,Norte,RO,1100924,Chupinguaia,Urbana,Municipal,60.7,21.4,3.6,3.6,7.1,3.6,60.7,21.4,3.6,3.6,7.1,3.6,,,,,,,,,,,,
2020,Norte,RO,1100924,Chupinguaia,Rural,Municipal,71.4,25.0,0.0,3.6,0.0,0.0,87.0,13.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,20.0,0.0,0.0,,,,,,
2020,Norte,RO,1100924,Chupinguaia,Urbana,Pública,36.1,12.8,31.9,12.8,4.3,2.1,60.7,21.4,3.6,3.6,7.1,3.6,0.0,0.0,63.7,22.7,9.1,4.5,0.0,0.0,0.0,20.0,68.6,11.4
2020,Norte,RO,1100924,Chupinguaia,Rural,Pública,53.4,18.6,23.3,4.7,0.0,0.0,87.0,13.0,0.0,0.0,0.0,0.0,15.0,25.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,10.3,75.9,13.8
2020,Norte,RO,1100940,Cujubim,Urbana,Estadual,0.0,0.0,3.5,72.4,17.2,6.9,,,,,,,0.0,0.0,3.5,72.4,17.2,6.9,0.0,0.0,1.8,40.0,47.3,10.9
2020,Norte,RO,1100940,Cujubim,Urbana,Municipal,2.4,53.7,19.5,14.6,4.9,4.9,3.1,64.5,6.5,19.4,6.5,0.0,0.0,15.3,46.2,15.4,7.7,15.4,,,,,,
2020,Norte,RO,1100940,Cujubim,Rural,Municipal,24.2,10.3,34.5,27.6,3.4,0.0,33.4,20.0,13.3,33.3,0.0,0.0,10.5,0.0,42.1,42.1,5.3,0.0,,,,,,
2020,Norte,RO,1100940,Cujubim,Urbana,Privada,75.0,0.0,0.0,16.7,8.3,0.0,62.5,0.0,0.0,25.0,12.5,0.0,57.1,0.0,0.0,28.6,14.3,0.0,,,,,,
2020,Norte,RO,1100940,Cujubim,Urbana,Pública,1.5,32.4,13.2,39.7,8.8,4.4,3.1,64.5,6.5,19.4,6.5,0.0,0.0,4.9,17.1,56.1,14.6,7.3,0.0,0.0,1.8,40.0,47.3,10.9
2020,Norte,RO,1100940,Cujubim,Rural,Pública,24.2,10.3,34.5,27.6,3.4,0.0,33.4,20.0,13.3,33.3,0.0,0.0,10.5,0.0,42.1,42.1,5.3,0.0,,,,,,
2020,Norte,RO,1101005,Governador Jorge Teixeira,Urbana,Estadual,0.0,0.0,0.0,73.9,17.4,8.7,,,,,,,0.0,0.0,0.0,73.9,17.4,8.7,0.0,0.0,0.0,34.7,53.1,12.2
2020,Norte,RO,1101005,Governador Jorge Teixeira,Rural,Estadual,50.0,0.0,25.0,25.0,0.0,0.0,50.0,0.0,25.0,25.0,0.0,0.0,,,,,,,,,,,,
2020,Norte,RO,1101005,Governador Jorge Teixeira,Urbana,Municipal,58.4,0.0,33.3,8.3,0.0,0.0,58.4,0.0,33.3,8.3,0.0,0.0,,,,,,,,,,,,
2020,Norte,RO,1101005,Governador Jorge Teixeira,Rural,Municipal,17.1,9.8,17.1,51.2,2.4,2.4,27.0,11.5,26.9,34.6,0.0,0.0,0.0,5.2,0.0,84.2,5.3,5.3,,,,,,
2020,Norte,RO,1101005,Governador Jorge Teixeira,Urbana,Pública,20.1,0.0,11.4,51.4,11.4,5.7,58.4,0.0,33.3,8.3,0.0,0.0,0.0,0.0,0.0,73.9,17.4,8.7,0.0,0.0,0.0,34.7,53.1,12.2
2020,Norte,RO,1101005,Governador Jorge Teixeira,Rural,Pública,20.0,8.9,17.8,48.9,2.2,2.2,30.0,10.0,26.7,33.3,0.0,0.0,0.0,5.2,0.0,84.2,5.3,5.3,,,,,,
2020,Norte,RO,1101104,Itapuã do Oeste,Urbana,Estadual,0.0,0.0,39.3,21.4,28.6,10.7,,,,,,,0.0,0.0,39.3,21.4,28.6,10.7,0.0,0.0,6.9,7.0,69.8,16.3
2020,Norte,RO,1101104,Itapuã do Oeste,Urbana,Municipal,66.6,22.2,2.8,5.6,0.0,2.8,66.6,22.2,2.8,5.6,0.0,2.8,,,,,,,,,,,,
2020,Norte,RO,1101104,Itapuã do Oeste,Rural,Municipal,25.0,25.0,0.0,50.0,0.0,0.0,,,,,,,25.0,25.0,0.0,50.0,0.0,0.0,,,,,,
2020,Norte,RO,1101104,Itapuã do Oeste,Urbana,Pública,38.1,12.7,19.0,12.7,12.7,4.8,66.6,22.2,2.8,5.6,0.0,2.8,0.0,0.0,39.3,21.4,28.6,10.7,0.0,0.0,6.9,7.0,69.8,16.3
2020,Norte,RO,1101104,Itapuã do Oeste,Rural,Pública,25.0,25.0,0.0,50.0,0.0,0.0,,,,,,,25.0,25.0,0.0,50.0,0.0,0.0,,,,,,
2020,Norte,RO,1101203,Ministro Andreazza,Urbana,Estadual,5.8,0.0,5.9,47.1,41.2,0.0,33.4,0.0,33.3,33.3,0.0,0.0,0.0,0.0,6.6,46.7,46.7,0.0,0.0,0.0,25.0,35.0,40.0,0.0
2020,Norte,RO,1101203,Ministro Andreazza,Rural,Estadual,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020,Norte,RO,1101203,Ministro Andreazza,Urbana,Municipal,30.0,10.0,13.3,23.3,16.7,6.7,64.3,14.3,14.3,7.1,0.0,0.0,0.0,5.3,21.1,36.8,26.3,10.5,,,,,,
2020,Norte,RO,1101203,Ministro Andreazza,Rural,Municipal,15.0,20.0,20.0,20.0,20.0,5.0,50.0,0.0,50.0,0.0,0.0,0.0,6.2,25.0,12.5,25.0,25.0,6.3,,,,,,
2020,Norte,RO,1101203,Ministro Andreazza,Urbana,Pública,24.3,7.3,12.2,29.3,22.0,4.9,58.8,11.8,17.6,11.8,0.0,0.0,0.0,3.5,17.2,41.4,31.0,6.9,0.0,0.0,25.0,35.0,40.0,0.0
2020,Norte,RO,1101203,Ministro Andreazza,Rural,Pública,22.7,18.2,18.2,18.2,18.2,4.5,60.0,0.0,40.0,0.0,0.0,0.0,11.8,23.5,11.8,23.5,23.5,5.9,,,,,,
2020,Norte,RO,1101302,Mirante da Serra,Urbana,Estadual,0.0,0.0,39.2,34.8,21.7,4.3,,,,,,,0.0,0.0,39.2,34.8,21.7,4.3,0.0,0.0,12.4,43.8,37.5,6.3
