ano,regiao,uf,nome_municipio,localizacao,depend_administrativa,media_infantil,media_fundamental,media_medio
2021,Norte,PA,Tucuruí,Urbana,Federal, , ,24.5
2021,Norte,PA,Tucuruí,Urbana,Estadual, , ,32.5
2021,Norte,PA,Tucuruí,Urbana,Municipal,17.8,28.6, 
2021,Norte,PA,Tucuruí,Rural,Municipal,21.9,22.6, 
2021,Norte,PA,Tucuruí,Urbana,Privada,7.8,17.5,19.5
2021,Norte,PA,Tucuruí,Urbana,Publica,17.8,28.6,31.5
2021,Norte,PA,Tucuruí,Rural,Publica,21.9,22.6, 
2021,Norte,PA,Ulianópolis,Urbana,Estadual, , ,38.8
2021,Norte,PA,Ulianópolis,Urbana,Municipal,19.8,34.1, 
2021,Norte,PA,Ulianópolis,Rural,Municipal,14.8,17.8, 
2021,Norte,PA,Ulianópolis,Urbana,Privada,15.0,10.0, 
2021,Norte,PA,Ulianópolis,Urbana,Publica,19.8,34.1,38.8
2021,Norte,PA,Ulianópolis,Rural,Publica,14.8,17.8, 
2021,Norte,PA,Uruará,Urbana,Estadual, , ,31.0
2021,Norte,PA,Uruará,Urbana,Municipal,18.2,26.2, 
2021,Norte,PA,Uruará,Rural,Municipal,24.1,28.5, 
2021,Norte,PA,Uruará,Urbana,Privada,4.0,16.7, 
2021,Norte,PA,Uruará,Rural,Privada, ,15.0,23.9
2021,Norte,PA,Uruará,Urbana,Publica,18.2,26.2,31.0
2021,Norte,PA,Uruará,Rural,Publica,24.1,28.5, 
2021,Norte,PA,Vigia,Urbana,Estadual, ,34.0,34.5
2021,Norte,PA,Vigia,Rural,Estadual, ,28.4,26.4
2021,Norte,PA,Vigia,Urbana,Municipal,18.7,23.5, 
2021,Norte,PA,Vigia,Rural,Municipal,16.0,18.7, 
2021,Norte,PA,Vigia,Urbana,Privada,9.8,19.7, 
2021,Norte,PA,Vigia,Urbana,Publica,18.7,26.9,34.5
2021,Norte,PA,Vigia,Rural,Publica,16.0,21.9,26.4
2021,Norte,PA,Viseu,Urbana,Estadual, , ,40.4
2021,Norte,PA,Viseu,Rural,Estadual, , ,37.3
2021,Norte,PA,Viseu,Urbana,Municipal,16.3,31.4, 
2021,Norte,PA,Viseu,Rural,Municipal,13.5,21.6, 
2021,Norte,PA,Viseu,Urbana,Publica,16.3,31.4,40.4
2021,Norte,PA,Viseu,Rural,Publica,13.5,21.6,37.3
2021,Norte,PA,Vitória do Xingu,Urbana,Estadual, , ,29.4
2021,Norte,PA,Vitória do Xingu,Urbana,Municipal,18.4,25.6, 
2021,Norte,PA,Vitória do Xingu,Rural,Municipal,11.7,18.5, 
2021,Norte,PA,Vitória do Xingu,Urbana,Publica,18.4,25.6,29.4
2021,Norte,PA,Vitória do Xingu,Rural,Publica,11.7,18.5, 
2021,Norte,PA,Xinguara,Urbana,Estadual, , ,38.4
2021,Norte,PA,Xinguara,Rural,Estadual, , ,32.4
2021,Norte,PA,Xinguara,Urbana,Municipal,23.4,29.5, 
2021,Norte,PA,Xinguara,Rural,Municipal,21.1,22.1, 
2021,Norte,PA,Xinguara,Urbana,Privada,11.3,17.9,19.0
2021,Norte,PA,Xinguara,Urbana,Publica,23.4,29.5,38.4
2021,Norte,PA,Xinguara,Rural,Publica,21.1,22.1,32.4
2021,Norte,AP,Serra do Navio,Urbana,Estadual, ,16.6,18.6
2021,Norte,AP,Serra do Navio,Rural,Estadual, ,18.5,22.8
2021,Norte,AP,Serra do Navio,Urbana,Municipal,16.8,20.4, 
2021,Norte,AP,Serra do Navio,Rural,Municipal,11.1,11.7, 
2021,Norte,AP,Serra do Navio,Urbana,Publica,16.8,18.6,18.6
2021,Norte,AP,Serra do Navio,Rural,Publica,11.1,13.9,22.8
2021,Norte,AP,Amapá,Urbana,Estadual, ,28.2,29.9
2021,Norte,AP,Amapá,Rural,Estadual, ,6.6, 
2021,Norte,AP,Amapá,Urbana,Municipal,17.7,19.7, 
2021,Norte,AP,Amapá,Rural,Municipal,11.8,6.6, 
2021,Norte,AP,Amapá,Urbana,Privada, , , 
2021,Norte,AP,Amapá,Urbana,Publica,17.7,22.5,29.9
2021,Norte,AP,Amapá,Rural,Publica,11.8,6.6, 
2021,Norte,AP,Pedra Branca do Amapari,Urbana,Estadual, ,26.0,29.5
2021,Norte,AP,Pedra Branca do Amapari,Rural,Estadual, ,14.6,20.3
2021,Norte,AP,Pedra Branca do Amapari,Urbana,Municipal,19.9,22.0, 
2021,Norte,AP,Pedra Branca do Amapari,Rural,Municipal,6.6,7.5, 
2021,Norte,AP,Pedra Branca do Amapari,Rural,Privada, ,7.3,9.3
2021,Norte,AP,Pedra Branca do Amapari,Urbana,Publica,19.9,23.3,29.5
2021,Norte,AP,Pedra Branca do Amapari,Rural,Publica,6.6,12.4,20.3
2021,Norte,AP,Calçoene,Urbana,Estadual, ,23.1,28.9
2021,Norte,AP,Calçoene,Rural,Estadual, ,20.9,16.5
2021,Norte,AP,Calçoene,Urbana,Municipal,19.2,18.7, 
2021,Norte,AP,Calçoene,Rural,Municipal,22.6,15.0, 
2021,Norte,AP,Calçoene,Urbana,Publica,19.2,21.1,28.9
2021,Norte,AP,Calçoene,Rural,Publica,22.6,16.4,16.5
2021,Norte,AP,Cutias,Urbana,Estadual, ,25.4,24.9
2021,Norte,AP,Cutias,Rural,Estadual, ,9.8,25.3
2021,Norte,AP,Cutias,Urbana,Municipal,16.6,18.6, 
2021,Norte,AP,Cutias,Rural,Municipal,9.7,9.7, 
2021,Norte,AP,Cutias,Urbana,Publica,16.6,21.1,24.9
2021,Norte,AP,Cutias,Rural,Publica,9.7,9.8,25.3
2021,Norte,AP,Ferreira Gomes,Urbana,Estadual, ,28.4,23.3
2021,Norte,AP,Ferreira Gomes,Rural,Estadual, ,12.0, 
2021,Norte,AP,Ferreira Gomes,Urbana,Municipal,15.1,23.7, 
2021,Norte,AP,Ferreira Gomes,Rural,Municipal,10.7,6.7, 
2021,Norte,AP,Ferreira Gomes,Urbana,Publica,15.1,24.1,23.3
2021,Norte,AP,Ferreira Gomes,Rural,Publica,10.7,9.1, 
2021,Norte,AP,Itaubal,Urbana,Estadual, ,25.0,25.5
2021,Norte,AP,Itaubal,Rural,Estadual, ,11.5,11.9
2021,Norte,AP,Itaubal,Urbana,Municipal,16.1,23.2, 
2021,Norte,AP,Itaubal,Rural,Municipal,8.1,9.1, 
2021,Norte,AP,Itaubal,Rural,Privada, ,6.8,7.3
2021,Norte,AP,Itaubal,Urbana,Publica,16.1,23.9,25.5
2021,Norte,AP,Itaubal,Rural,Publica,8.1,10.4,11.9
2021,Norte,AP,Laranjal do Jari,Urbana,Federal, , ,35.2
2021,Norte,AP,Laranjal do Jari,Urbana,Estadual, ,25.1,25.6
2021,Norte,AP,Laranjal do Jari,Rural,Estadual,9.6,10.3,16.7
2021,Norte,AP,Laranjal do Jari,Urbana,Municipal,16.2,21.5, 
2021,Norte,AP,Laranjal do Jari,Rural,Municipal,4.4,4.4, 
2021,Norte,AP,Laranjal do Jari,Urbana,Privada,8.1,15.9, 
2021,Norte,AP,Laranjal do Jari,Urbana,Publica,16.2,22.3,27.6
2021,Norte,AP,Laranjal do Jari,Rural,Publica,6.7,7.7,16.7
2021,Norte,AP,Macapá,Urbana,Federal, , ,33.2
2021,Norte,AP,Macapá,Urbana,Estadual, ,29.7,34.3
2021,Norte,AP,Macapá,Rural,Estadual,14.0,16.6,23.3
2021,Norte,AP,Macapá,Urbana,Municipal,21.6,25.8, 
2021,Norte,AP,Macapá,Rural,Municipal,18.9,20.0, 
2021,Norte,AP,Macapá,Urbana,Privada,8.5,16.6,28.1
2021,Norte,AP,Macapá,Rural,Privada, , ,6.0
2021,Norte,AP,Macapá,Urbana,Publica,21.6,28.2,34.2
2021,Norte,AP,Macapá,Rural,Publica,18.8,17.5,23.3
2021,Norte,AP,Mazagão,Urbana,Estadual, ,27.1,36.4
2021,Norte,AP,Mazagão,Rural,Estadual, ,14.3,26.9
2021,Norte,AP,Mazagão,Urbana,Municipal,15.7,22.4, 
2021,Norte,AP,Mazagão,Rural,Municipal,13.4,15.2, 
2021,Norte,AP,Mazagão,Urbana,Privada, , , 
2021,Norte,AP,Mazagão,Rural,Privada, ,11.3,24.5
2021,Norte,AP,Mazagão,Urbana,Publica,15.7,25.6,36.4
2021,Norte,AP,Mazagão,Rural,Publica,13.4,14.8,26.9
2021,Norte,AP,Oiapoque,Urbana,Estadual, ,22.5,25.1
2021,Norte,AP,Oiapoque,Rural,Estadual,9.9,10.5,17.4
2021,Norte,AP,Oiapoque,Urbana,Municipal,16.0,20.7, 
2021,Norte,AP,Oiapoque,Rural,Municipal,10.3,9.2, 
2021,Norte,AP,Oiapoque,Urbana,Privada, , , 
2021,Norte,AP,Oiapoque,Urbana,Publica,16.0,21.1,25.1
2021,Norte,AP,Oiapoque,Rural,Publica,10.1,10.2,17.4
2021,Norte,AP,Porto Grande,Urbana,Federal, , ,27.3
2021,Norte,AP,Porto Grande,Urbana,Estadual, ,22.9,30.5
2021,Norte,AP,Porto Grande,Rural,Estadual, ,11.2,18.3
2021,Norte,AP,Porto Grande,Urbana,Municipal,18.2,24.2, 
2021,Norte,AP,Porto Grande,Rural,Municipal,9.9,13.8, 
2021,Norte,AP,Porto Grande,Urbana,Privada,6.8,5.7, 
2021,Norte,AP,Porto Grande,Urbana,Publica,18.2,23.8,29.4
2021,Norte,AP,Porto Grande,Rural,Publica,9.9,12.3,18.3
2021,Norte,AP,Pracuúba,Urbana,Estadual, ,25.7,30.4
2021,Norte,AP,Pracuúba,Rural,Estadual, ,12.8,34.0
2021,Norte,AP,Pracuúba,Urbana,Municipal,17.3,17.3, 
2021,Norte,AP,Pracuúba,Rural,Municipal,8.1,10.9, 
2021,Norte,AP,Pracuúba,Urbana,Publica,17.3,19.9,30.4
2021,Norte,AP,Pracuúba,Rural,Publica,8.1,11.7,34.0
2021,Norte,AP,Santana,Urbana,Federal, , ,31.2
2021,Norte,AP,Santana,Urbana,Estadual, ,28.2,30.5
2021,Norte,AP,Santana,Rural,Estadual, ,20.0,25.0
2021,Norte,AP,Santana,Urbana,Municipal,20.4,23.8, 
2021,Norte,AP,Santana,Rural,Municipal,15.5,15.8, 
2021,Norte,AP,Santana,Urbana,Privada,9.6,21.7,29.2
2021,Norte,AP,Santana,Urbana,Publica,20.4,26.4,30.5
2021,Norte,AP,Santana,Rural,Publica,15.5,18.2,25.0
2021,Norte,AP,Tartarugalzinho,Urbana,Estadual, ,26.5,37.8
2021,Norte,AP,Tartarugalzinho,Rural,Estadual, ,10.3,15.3
2021,Norte,AP,Tartarugalzinho,Urbana,Municipal,16.9,22.9, 
2021,Norte,AP,Tartarugalzinho,Rural,Municipal,11.2,12.7, 
2021,Norte,AP,Tartarugalzinho,Rural,Privada, ,2.0,4.3
2021,Norte,AP,Tartarugalzinho,Urbana,Publica,16.9,24.2,37.8
2021,Norte,AP,Tartarugalzinho,Rural,Publica,11.2,10.8,15.3
2021,Norte,AP,Vitória do Jari,Urbana,Estadual, ,23.1,28.3
2021,Norte,AP,Vitória do Jari,Rural,Estadual, ,19.0,17.0
2021,Norte,AP,Vitória do Jari,Urbana,Municipal,13.8,20.8, 
2021,Norte,AP,Vitória do Jari,Rural,Municipal,12.7,13.3, 
2021,Norte,AP,Vitória do Jari,Urbana,Publica,13.8,21.4,28.3
2021,Norte,AP,Vitória do Jari,Rural,Publica,12.7,13.8,17.0
2021,Norte,TO,Abreulândia,Urbana,Estadual, ,15.1,11.5
2021,Norte,TO,Abreulândia,Urbana,Municipal,15.5,17.0, 
2021,Norte,TO,Abreulândia,Rural,Municipal, ,12.0, 
2021,Norte,TO,Abreulândia,Urbana,Publica,15.5,16.3,11.5
2021,Norte,TO,Abreulândia,Rural,Publica, ,12.0, 
2021,Norte,TO,Aguiarnópolis,Urbana,Estadual, ,27.7,26.5
2021,Norte,TO,Aguiarnópolis,Urbana,Municipal,23.7,24.4, 
2021,Norte,TO,Aguiarnópolis,Urbana,Publica,23.7,25.4,26.5
2021,Norte,TO,Aliança do Tocantins,Urbana,Estadual, ,25.7,35.2
2021,Norte,TO,Aliança do Tocantins,Urbana,Municipal,15.1,23.3, 
2021,Norte,TO,Aliança do Tocantins,Urbana,Publica,15.1,24.2,35.2
2021,Norte,TO,Almas,Urbana,Estadual, ,25.9,25.6
2021,Norte,TO,Almas,Rural,Estadual, ,13.0,19.8
2021,Norte,TO,Almas,Urbana,Municipal,13.9,19.8, 
2021,Norte,TO,Almas,Rural,Municipal, ,5.7, 
2021,Norte,TO,Almas,Urbana,Publica,13.9,22.5,25.6
2021,Norte,TO,Almas,Rural,Publica, ,7.5,19.8
2021,Norte,TO,Alvorada,Urbana,Estadual, ,22.8,26.9
2021,Norte,TO,Alvorada,Urbana,Municipal,19.2,25.0, 
2021,Norte,TO,Alvorada,Urbana,Privada,9.3,8.4, 
2021,Norte,TO,Alvorada,Urbana,Publica,19.2,24.5,26.9
2021,Norte,TO,Ananás,Urbana,Estadual, ,27.0,25.8
2021,Norte,TO,Ananás,Rural,Estadual, ,17.0,15.0
2021,Norte,TO,Ananás,Urbana,Municipal,18.3,23.3, 
2021,Norte,TO,Ananás,Rural,Municipal,20.0,11.8, 
2021,Norte,TO,Ananás,Urbana,Publica,18.3,25.0,25.8
2021,Norte,TO,Ananás,Rural,Publica,20.0,14.1,15.0
2021,Norte,TO,Angico,Urbana,Estadual, ,22.6,20.2
2021,Norte,TO,Angico,Urbana,Municipal,14.0,16.0, 
2021,Norte,TO,Angico,Urbana,Publica,14.0,18.6,20.2
2021,Norte,TO,Aparecida do Rio Negro,Urbana,Estadual, ,30.3,30.6
2021,Norte,TO,Aparecida do Rio Negro,Urbana,Municipal,21.0,24.1, 
2021,Norte,TO,Aparecida do Rio Negro,Urbana,Publica,21.0,24.9,30.6
2021,Norte,TO,Aragominas,Urbana,Estadual, ,17.5,15.9
2021,Norte,TO,Aragominas,Urbana,Municipal,12.4,14.4, 
2021,Norte,TO,Aragominas,Rural,Municipal,13.0,14.2, 
2021,Norte,TO,Aragominas,Urbana,Publica,12.4,16.0,15.9
2021,Norte,TO,Aragominas,Rural,Publica,13.0,14.2, 
2021,Norte,TO,Araguacema,Urbana,Estadual, ,24.2,23.5
2021,Norte,TO,Araguacema,Urbana,Municipal,15.0,16.1, 
2021,Norte,TO,Araguacema,Rural,Municipal,11.2,11.1, 
2021,Norte,TO,Araguacema,Urbana,Publica,15.0,19.5,23.5
2021,Norte,TO,Araguacema,Rural,Publica,11.2,11.1, 
2021,Norte,TO,Araguaçu,Urbana,Estadual, ,18.3,22.1
2021,Norte,TO,Araguaçu,Urbana,Municipal,18.1,20.9, 
2021,Norte,TO,Araguaçu,Rural,Municipal,18.0,9.4, 
2021,Norte,TO,Araguaçu,Urbana,Publica,18.1,20.1,22.1
2021,Norte,TO,Araguaçu,Rural,Publica,18.0,9.4, 
2021,Norte,TO,Araguaína,Urbana,Federal, , ,32.6
2021,Norte,TO,Araguaína,Urbana,Estadual, ,27.4,31.3
2021,Norte,TO,Araguaína,Rural,Estadual, , , 
2021,Norte,TO,Araguaína,Urbana,Municipal,17.6,23.6, 
2021,Norte,TO,Araguaína,Rural,Municipal,8.4,10.4, 
2021,Norte,TO,Araguaína,Urbana,Privada,14.3,17.4,28.3
2021,Norte,TO,Araguaína,Urbana,Publica,17.6,25.3,31.4
2021,Norte,TO,Araguaína,Rural,Publica,8.4,10.4, 
2021,Norte,TO,Araguanã,Urbana,Estadual, ,24.9,24.1
2021,Norte,TO,Araguanã,Urbana,Municipal,17.0,26.5, 
2021,Norte,TO,Araguanã,Rural,Municipal,18.5,22.5, 
2021,Norte,TO,Araguanã,Urbana,Publica,17.0,25.6,24.1
2021,Norte,TO,Araguanã,Rural,Publica,18.5,22.5, 
2021,Norte,TO,Araguatins,Rural,Federal, , ,34.0
2021,Norte,TO,Araguatins,Urbana,Estadual, ,28.3,32.4
2021,Norte,TO,Araguatins,Rural,Estadual, ,15.8,16.9
2021,Norte,TO,Araguatins,Urbana,Municipal,17.6,25.7, 
2021,Norte,TO,Araguatins,Rural,Municipal,19.4,19.4, 
2021,Norte,TO,Araguatins,Urbana,Privada,11.7,19.2, 
2021,Norte,TO,Araguatins,Urbana,Publica,17.6,26.9,32.4
2021,Norte,TO,Araguatins,Rural,Publica,19.4,18.4,26.2
2021,Norte,TO,Arapoema,Urbana,Estadual, ,28.2,26.1
2021,Norte,TO,Arapoema,Urbana,Municipal,24.2,23.5, 
2021,Norte,TO,Arapoema,Urbana,Publica,24.2,25.1,26.1
2021,Norte,TO,Arraias,Urbana,Estadual, ,24.3,25.4
2021,Norte,TO,Arraias,Rural,Estadual, ,18.3,16.5
2021,Norte,TO,Arraias,Urbana,Municipal,19.6,21.2, 
2021,Norte,TO,Arraias,Rural,Municipal,7.3,11.6, 
2021,Norte,TO,Arraias,Urbana,Privada,4.0,8.2, 
2021,Norte,TO,Arraias,Urbana,Publica,19.6,22.6,25.4
2021,Norte,TO,Arraias,Rural,Publica,7.3,13.1,16.5
2021,Norte,TO,Augustinópolis,Urbana,Estadual, ,31.3,29.3
2021,Norte,TO,Augustinópolis,Rural,Estadual, ,20.0,20.3
2021,Norte,TO,Augustinópolis,Urbana,Municipal,15.9,23.3, 
2021,Norte,TO,Augustinópolis,Rural,Municipal,14.0,13.1, 
2021,Norte,TO,Augustinópolis,Urbana,Privada,10.1,15.4, 
2021,Norte,TO,Augustinópolis,Urbana,Publica,15.9,27.1,29.3
2021,Norte,TO,Augustinópolis,Rural,Publica,14.0,14.9,20.3
2021,Norte,TO,Aurora do Tocantins,Urbana,Estadual, ,22.8,26.6
2021,Norte,TO,Aurora do Tocantins,Urbana,Municipal,18.5,18.2, 
2021,Norte,TO,Aurora do Tocantins,Urbana,Publica,18.5,20.8,26.6
2021,Norte,TO,Axixá do Tocantins,Urbana,Estadual, ,33.6,31.7
2021,Norte,TO,Axixá do Tocantins,Urbana,Municipal,19.1,24.2, 
2021,Norte,TO,Axixá do Tocantins,Rural,Municipal,14.8,14.0, 
2021,Norte,TO,Axixá do Tocantins,Urbana,Privada,14.8, , 
2021,Norte,TO,Axixá do Tocantins,Urbana,Publica,19.1,25.4,31.7
2021,Norte,TO,Axixá do Tocantins,Rural,Publica,14.8,14.0, 
2021,Norte,TO,Babaçulândia,Urbana,Estadual, ,25.4,25.1
2021,Norte,TO,Babaçulândia,Urbana,Municipal,21.8,20.5, 
2021,Norte,TO,Babaçulândia,Rural,Municipal,14.2,13.7, 
2021,Norte,TO,Babaçulândia,Urbana,Publica,21.8,22.6,25.1
2021,Norte,TO,Babaçulândia,Rural,Publica,14.2,13.7, 
2021,Norte,TO,Bandeirantes do Tocantins,Urbana,Estadual, ,18.0,20.2
2021,Norte,TO,Bandeirantes do Tocantins,Urbana,Municipal,16.8,17.8, 
2021,Norte,TO,Bandeirantes do Tocantins,Rural,Municipal,10.5,8.9, 
2021,Norte,TO,Bandeirantes do Tocantins,Urbana,Publica,16.8,17.8,20.2
2021,Norte,TO,Bandeirantes do Tocantins,Rural,Publica,10.5,8.9, 
2021,Norte,TO,Barra do Ouro,Urbana,Estadual, ,23.4,21.0
2021,Norte,TO,Barra do Ouro,Rural,Estadual, ,22.1,23.5
2021,Norte,TO,Barra do Ouro,Urbana,Municipal,16.8,16.8, 
2021,Norte,TO,Barra do Ouro,Rural,Municipal,17.3,13.1, 
2021,Norte,TO,Barra do Ouro,Urbana,Publica,16.8,19.7,21.0
2021,Norte,TO,Barra do Ouro,Rural,Publica,17.3,16.4,23.5
2021,Norte,TO,Barrolândia,Urbana,Estadual, ,24.1,27.9
2021,Norte,TO,Barrolândia,Urbana,Municipal,15.8,18.7, 
2021,Norte,TO,Barrolândia,Urbana,Publica,15.8,21.1,27.9
2021,Norte,TO,Bernardo Sayão,Urbana,Estadual, ,15.7,25.3
2021,Norte,TO,Bernardo Sayão,Urbana,Municipal,32.3,22.2, 
2021,Norte,TO,Bernardo Sayão,Rural,Municipal,18.8,16.8, 
2021,Norte,TO,Bernardo Sayão,Urbana,Publica,32.3,21.2,25.3
2021,Norte,TO,Bernardo Sayão,Rural,Publica,18.8,16.8, 
2021,Norte,TO,Bom Jesus do Tocantins,Urbana,Estadual, ,29.4,25.3
2021,Norte,TO,Bom Jesus do Tocantins,Urbana,Municipal,28.4,27.5, 
2021,Norte,TO,Bom Jesus do Tocantins,Rural,Municipal, ,12.0, 
2021,Norte,TO,Bom Jesus do Tocantins,Urbana,Publica,28.4,28.5,25.3
2021,Norte,TO,Bom Jesus do Tocantins,Rural,Publica, ,12.0, 
2021,Norte,TO,Brasilândia do Tocantins,Urbana,Estadual, ,23.8,27.7
2021,Norte,TO,Brasilândia do Tocantins,Urbana,Municipal,17.3,17.4, 
2021,Norte,TO,Brasilândia do Tocantins,Urbana,Publica,17.3,19.8,27.7
2021,Norte,TO,Brejinho de Nazaré,Urbana,Estadual, ,17.4,29.5
2021,Norte,TO,Brejinho de Nazaré,Urbana,Municipal,16.5,18.7, 
2021,Norte,TO,Brejinho de Nazaré,Rural,Municipal,2.0,4.6, 
2021,Norte,TO,Brejinho de Nazaré,Urbana,Publica,16.5,18.2,29.5
2021,Norte,TO,Brejinho de Nazaré,Rural,Publica,2.0,4.6, 
2021,Norte,TO,Buriti do Tocantins,Urbana,Estadual, ,27.4,34.4
2021,Norte,TO,Buriti do Tocantins,Rural,Estadual, ,16.9,18.2
2021,Norte,TO,Buriti do Tocantins,Urbana,Municipal,16.7,21.2, 
2021,Norte,TO,Buriti do Tocantins,Rural,Municipal,18.5,12.9, 
2021,Norte,TO,Buriti do Tocantins,Urbana,Publica,16.7,23.7,34.4
2021,Norte,TO,Buriti do Tocantins,Rural,Publica,18.5,14.8,18.2
2021,Norte,TO,Cachoeirinha,Urbana,Estadual, ,22.6,23.8
2021,Norte,TO,Cachoeirinha,Urbana,Municipal,17.5,17.0, 
2021,Norte,TO,Cachoeirinha,Urbana,Publica,17.5,19.6,23.8
2021,Norte,TO,Campos Lindos,Urbana,Estadual, ,27.3,23.9
2021,Norte,TO,Campos Lindos,Urbana,Municipal,18.4,22.7, 
2021,Norte,TO,Campos Lindos,Rural,Municipal,5.7,11.0, 
2021,Norte,TO,Campos Lindos,Urbana,Publica,18.4,23.4,23.9
2021,Norte,TO,Campos Lindos,Rural,Publica,5.7,11.0, 
2021,Norte,TO,Cariri do Tocantins,Urbana,Estadual, ,12.3,20.1
2021,Norte,TO,Cariri do Tocantins,Urbana,Municipal,20.1,22.1, 
2021,Norte,TO,Cariri do Tocantins,Urbana,Publica,20.1,21.0,20.1
2021,Norte,TO,Carmolândia,Urbana,Estadual, ,23.5,16.7
2021,Norte,TO,Carmolândia,Urbana,Municipal,15.2,21.0, 
2021,Norte,TO,Carmolândia,Urbana,Publica,15.2,21.3,16.7
2021,Norte,TO,Carrasco Bonito,Urbana,Estadual, ,25.3,21.0
2021,Norte,TO,Carrasco Bonito,Rural,Estadual, ,25.3,17.0
2021,Norte,TO,Carrasco Bonito,Urbana,Municipal,16.6,17.8, 
2021,Norte,TO,Carrasco Bonito,Rural,Municipal,15.0,11.9, 
2021,Norte,TO,Carrasco Bonito,Urbana,Publica,16.6,19.4,21.0
2021,Norte,TO,Carrasco Bonito,Rural,Publica,15.0,14.9,17.0
2021,Norte,TO,Caseara,Urbana,Estadual, ,28.0,30.3
2021,Norte,TO,Caseara,Urbana,Municipal,20.2,22.8, 
2021,Norte,TO,Caseara,Rural,Municipal,5.0,5.2, 
2021,Norte,TO,Caseara,Urbana,Publica,20.2,25.2,30.3
2021,Norte,TO,Caseara,Rural,Publica,5.0,5.2, 
2021,Norte,TO,Centenário,Urbana,Estadual, ,9.3,21.4
2021,Norte,TO,Centenário,Urbana,Municipal,11.3,18.3, 
2021,Norte,TO,Centenário,Rural,Municipal,3.0,9.0, 
2021,Norte,TO,Centenário,Urbana,Publica,11.3,16.2,21.4
2021,Norte,TO,Centenário,Rural,Publica,3.0,9.0, 
2021,Norte,TO,Chapada de Areia,Urbana,Municipal,18.8,18.2, 
2021,Norte,TO,Chapada de Areia,Urbana,Publica,18.8,18.2, 
2021,Norte,TO,Chapada da Natividade,Urbana,Estadual, ,24.1,21.2
2021,Norte,TO,Chapada da Natividade,Urbana,Municipal,16.3,20.3, 
2021,Norte,TO,Chapada da Natividade,Urbana,Publica,16.3,22.0,21.2
2021,Norte,TO,Colinas do Tocantins,Urbana,Federal, , ,30.4
2021,Norte,TO,Colinas do Tocantins,Urbana,Estadual, ,27.0,29.2
2021,Norte,TO,Colinas do Tocantins,Rural,Estadual, , ,27.3
2021,Norte,TO,Colinas do Tocantins,Urbana,Municipal,22.3,26.0, 
2021,Norte,TO,Colinas do Tocantins,Urbana,Privada,15.9,22.1,16.5
2021,Norte,TO,Colinas do Tocantins,Urbana,Publica,22.3,26.4,29.4
2021,Norte,TO,Colinas do Tocantins,Rural,Publica, , ,27.3
2021,Norte,TO,Combinado,Urbana,Estadual, ,25.3,25.5
2021,Norte,TO,Combinado,Urbana,Municipal,16.9,20.1, 
2021,Norte,TO,Combinado,Urbana,Publica,16.9,23.0,25.5
2021,Norte,TO,Conceição do Tocantins,Urbana,Estadual, ,24.5,25.4
2021,Norte,TO,Conceição do Tocantins,Urbana,Municipal,18.5,21.8, 
2021,Norte,TO,Conceição do Tocantins,Rural,Municipal, ,6.5, 
2021,Norte,TO,Conceição do Tocantins,Urbana,Publica,18.5,22.9,25.4
2021,Norte,TO,Conceição do Tocantins,Rural,Publica, ,6.5, 
2021,Norte,TO,Couto Magalhães,Urbana,Estadual, ,20.1,27.1
2021,Norte,TO,Couto Magalhães,Rural,Estadual, ,8.0, 
2021,Norte,TO,Couto Magalhães,Urbana,Municipal,20.0,20.9, 
2021,Norte,TO,Couto Magalhães,Rural,Municipal,21.5,21.7, 
2021,Norte,TO,Couto Magalhães,Urbana,Publica,20.0,20.7,27.1
2021,Norte,TO,Couto Magalhães,Rural,Publica,21.5,16.1, 
2021,Norte,TO,Cristalândia,Urbana,Estadual, ,28.3,28.4
2021,Norte,TO,Cristalândia,Urbana,Municipal,19.3,21.4, 
2021,Norte,TO,Cristalândia,Urbana,Publica,19.3,24.4,28.4
2021,Norte,TO,Crixás do Tocantins,Urbana,Estadual, ,21.5,23.7
2021,Norte,TO,Crixás do Tocantins,Urbana,Municipal,15.6,26.0, 
2021,Norte,TO,Crixás do Tocantins,Urbana,Publica,15.6,25.0,23.7
2021,Norte,TO,Darcinópolis,Urbana,Estadual, ,29.6,30.3
2021,Norte,TO,Darcinópolis,Urbana,Municipal,16.2,20.9, 
2021,Norte,TO,Darcinópolis,Rural,Municipal, ,9.4, 
2021,Norte,TO,Darcinópolis,Urbana,Publica,16.2,24.6,30.3
2021,Norte,TO,Darcinópolis,Rural,Publica, ,9.4, 
2021,Norte,TO,Dianópolis,Rural,Federal, , ,35.5
2021,Norte,TO,Dianópolis,Urbana,Estadual, ,28.0,23.6
2021,Norte,TO,Dianópolis,Rural,Estadual, ,13.4,9.0
2021,Norte,TO,Dianópolis,Urbana,Municipal,17.7,24.3, 
2021,Norte,TO,Dianópolis,Rural,Municipal,8.8,11.0, 
2021,Norte,TO,Dianópolis,Urbana,Publica,17.7,26.1,23.6
2021,Norte,TO,Dianópolis,Rural,Publica,8.8,11.7,26.7
2021,Norte,TO,Divinópolis do Tocantins,Urbana,Estadual, ,26.3,29.3
2021,Norte,TO,Divinópolis do Tocantins,Urbana,Municipal,21.1,20.6, 
2021,Norte,TO,Divinópolis do Tocantins,Urbana,Publica,21.1,23.0,29.3
2021,Norte,TO,Dois Irmãos do Tocantins,Urbana,Estadual, ,26.1,27.1
2021,Norte,TO,Dois Irmãos do Tocantins,Urbana,Municipal,12.6,18.3, 
