Fornecedor;idproduto;Nome do produto;Tipo de produto;Código de barras;Código interno;Agrupador;Imagem;Disponível;Url
Armazem Santa Maria;0f6290ff-f85b-44da-a72b-98fd2985412f;ARROZ PORRUDO BRANCO T1 1KG;Simples;7896220902001;7896220902001|38487;38487;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/0f6290ff-f85b-44da-a72b-98fd2985412f+74b6fdb9-03c0-4c86-9240-742a6d439339
Armazem Santa Maria;7836daaa-d97c-41a5-aa00-f91d21e2f28e;SAL MOIDO CONDESSA 1KG;Simples;7896224000284;7896224000284|36507;36507;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/7836daaa-d97c-41a5-aa00-f91d21e2f28e+519a9f5a-96c9-45dc-a4eb-f0837fb7b619
Armazem Santa Maria;a97f983a-932b-456f-8d77-20e8c069b265;CORANTE LIQ ARCOLOR VERMELH 10ML;Simples;7896226300023;7896226300023|20376;20376;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/a97f983a-932b-456f-8d77-20e8c069b265+c75ec8da-11e1-4b70-9127-2dc2ceb4ab65
Armazem Santa Maria;08fa66b4-26dd-4cf3-9722-d882b1870818;CORANTE LIQ ARCOLOR AZUL 10ML;Simples;7896226300061;7896226300061|20367;20367;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/08fa66b4-26dd-4cf3-9722-d882b1870818+3aabcc81-3f9f-42a0-badb-29ca703b0529
Armazem Santa Maria;e06bc225-f7e7-4dde-a1a6-99244553bfbf;CORANTE LIQ ARCOLOR LARANJA 10ML;Simples;7896226300177;7896226300177|14886;14886;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/e06bc225-f7e7-4dde-a1a6-99244553bfbf+388c4a86-8049-41e5-b200-1a15f28c7f0d
Armazem Santa Maria;79232dd3-2ab9-4c2a-8af5-93f945f34a19;TOALHA UMED COTTONBABY TOALETE 50UN;Simples;7896227700013;7896227700013|28267;28267;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/79232dd3-2ab9-4c2a-8af5-93f945f34a19+9cbed704-0a87-4fb3-8863-0d0622846c45
Armazem Santa Maria;f466fdcc-800a-4b4e-af8e-3f4d59b4dd12;SHAMP NATUHAIR KIDS VEGANO 500ML;Simples;7896229905881;7896229905881|38257;38257;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/f466fdcc-800a-4b4e-af8e-3f4d59b4dd12+f610e8f1-f432-4ebf-9e30-89be60576f4e
Armazem Santa Maria;16006425-90ea-492b-bcf4-516cb731a8a9;ESMALT SANDY CREM AQ DOS IMPALA 30 7,5ML;Simples;7896111971222;7896111971222|2867;2867;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/16006425-90ea-492b-bcf4-516cb731a8a9+cc731305-b8c6-4a2e-8694-15b7615088f8
Armazem Santa Maria;f64bf1d1-9bf8-4cd9-a59f-940ec6edd4e1;CREME MANU NATUHAIR 0649 SOS TRADI 500ML;Simples;7896229906499;7896229906499|35566;35566;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/f64bf1d1-9bf8-4cd9-a59f-940ec6edd4e1+f7be6f69-b307-425f-a538-2c18d868fc61
Armazem Santa Maria;c1ec520f-27ae-4b91-a059-d91174bdb52e;OLEO DE ABACATE CAPILAR NATUHAIR 60ML;Simples;7896229906550;7896229906550|29270;29270;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/c1ec520f-27ae-4b91-a059-d91174bdb52e+fa414c54-209d-4717-a12a-407479f5a808
Armazem Santa Maria;0ab7e3dc-f12a-419f-9ea1-2e9df51b5a9b;OLEO CREM NATUHAIR OLEO RICINO E QU 300G;Simples;7896229911530;7896229911530|33581;33581;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/0ab7e3dc-f12a-419f-9ea1-2e9df51b5a9b+72259a48-6032-4539-8d0e-2652f4a596fc
Armazem Santa Maria;17e04bf3-6b7f-42f6-a6e8-06dca98b3527;OLEO CREM NATUHAIR OLEO COCO 300G;Simples;7896229911547;7896229911547|33582;33582;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/17e04bf3-6b7f-42f6-a6e8-06dca98b3527+db854d49-3fdf-4d3a-9f7e-0589c80bd4df
Armazem Santa Maria;d42a0e2d-80d5-4fdb-ba98-2656f3d691e9;SHAMP NATUHAIR UMEC OLEO COCO VEG 300ML;Simples;7896229911608;7896229911608|37261;37261;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/d42a0e2d-80d5-4fdb-ba98-2656f3d691e9+d9cc82b1-8cb0-493e-95ed-81014fc9ca84
Armazem Santa Maria;e760f15d-6dd1-4e35-9141-9380a458f970;KIT SHAMP COND NATUHAIR LISO PERF 600ML;Simples;7896229941568;7896229941568|38265;38265;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/e760f15d-6dd1-4e35-9141-9380a458f970+91ce808a-82ae-4a54-9d7a-81df107f20d1
Armazem Santa Maria;5345cb0f-b6a7-4721-bdc3-478533d2a03c;KIT SHAMP COND NATUHAIR LEV CAB 600ML;Simples;7896229941810;7896229941810|38264;38264;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/5345cb0f-b6a7-4721-bdc3-478533d2a03c+64d99798-0fae-47e5-916d-b8372271da44
Armazem Santa Maria;5eed4ef3-4280-43fa-9b3b-5eab252e5168;KIT SHAMP COND NATUHAIR SOS COCO 300ML;Simples;7896229942008;7896229942008|35583;35583;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/5eed4ef3-4280-43fa-9b3b-5eab252e5168+8ba01090-6aea-4623-a8d8-0837358987d0
Armazem Santa Maria;78a1fc32-954d-4f4e-8f94-71ee08592672;KIT SHAMP COND NATUHAIR OLEO RICI 300ML;Simples;7896229942015;7896229942015|35586;35586;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/78a1fc32-954d-4f4e-8f94-71ee08592672+58514c88-ea19-4b98-a081-3020240bc838
Armazem Santa Maria;838f21e8-7a3b-46b2-a0bf-3d4558c15d0e;MASCARA TRAT NATUHAIR RECONSTRU MAX 350G;Simples;7896229942572;7896229942572|29296;29296;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/838f21e8-7a3b-46b2-a0bf-3d4558c15d0e+f290f9e0-69ae-4f94-bff5-8ba86a73dcd0
Armazem Santa Maria;7bfb5bbf-6524-4612-a119-f000792f8185;MASCARA TRAT NATUHAIR DESMAIA TOTAL 350G;Simples;7896229943722;7896229943722|29421;29421;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/7bfb5bbf-6524-4612-a119-f000792f8185+cf502238-0a86-4349-8daa-e1b3725f7eee
Armazem Santa Maria;f253f6e0-5816-4d20-8b0d-cd87c542fd39;SHAMP NATUHAIR LEVANTA CABELO 300ML;Simples;7896229944767;7896229944767|35610;35610;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/f253f6e0-5816-4d20-8b0d-cd87c542fd39+e49c964f-4e52-4dca-8c93-dd4667d7966f
Armazem Santa Maria;3ff778e2-abbd-4f06-b4c2-fdeeb22e3d31;CREME PENT NATUHAIR LEVANTA CABELO 300ML;Simples;7896229944798;7896229944798|35613;35613;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/3ff778e2-abbd-4f06-b4c2-fdeeb22e3d31+6b0af33d-1dbb-4296-a051-45bbad573e6c
Armazem Santa Maria;5763dd2f-ca81-4adb-8afe-a17fab845d89;CREME TRAT NATUHAIR CONC OLEO ABACA 500G;Simples;7896229958351;7896229958351|33578;33578;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/5763dd2f-ca81-4adb-8afe-a17fab845d89+e2c9d4a0-cb1e-4b38-91de-5b29c02687a2
Armazem Santa Maria;75b0c225-57e2-47d2-bdde-b992113af29a;MASCARA TONAL VIOLET NATUHAIR COLOR 250G;Simples;7896229958627;7896229958627|35617;35617;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/75b0c225-57e2-47d2-bdde-b992113af29a+95b784a1-87cf-4902-8ab6-d0b652baefc6
Armazem Santa Maria;06439a7f-c3f7-48a3-a631-91ad12eff539;MASCARA TONAL MARSAL NATUHAIR COLOR 250G;Simples;7896229958634;7896229958634|35618;35618;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/06439a7f-c3f7-48a3-a631-91ad12eff539+5ee068d6-8b87-4c99-8b8b-d9cd51fae65d
Armazem Santa Maria;261b67e7-9817-4362-ab27-ecae5aca9b91;BALAO SAO ROQUE 6,5 BASIC VRD CLARO 50UN;Simples;7896243125210;7896243125210|17789;17789;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/261b67e7-9817-4362-ab27-ecae5aca9b91+b558af07-840f-4706-af01-5a686ca2410f
Armazem Santa Maria;9534c566-650c-4392-ba87-c8a85dda5f44;SALGADINHO PETICITOS QUEIJO 40G;Simples;7896245708992;7896245701849|14532;14532;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/9534c566-650c-4392-ba87-c8a85dda5f44+eb5ef12a-1099-4646-9131-571fed6dff8a
Armazem Santa Maria;0173a9d4-78f5-484c-ae12-a1c78ddcc04c;BISCOITO MICOS ROSQUINHA CHOCOLATE 350G;Simples;7896245705533;7896245705533|24726;24726;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/0173a9d4-78f5-484c-ae12-a1c78ddcc04c+32b05e12-364d-4203-8f32-d2d82ddc3782
Armazem Santa Maria;3695f60e-4a5c-4d4d-9687-950bed906177;ROSCA MICOS COCO 90G;Simples;7896245705793;7896245705793|26077;26077;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/3695f60e-4a5c-4d4d-9687-950bed906177+81e0c3cf-2779-4d6b-b154-49a03331ca06
Armazem Santa Maria;aa1146b2-37b2-4fc9-8e20-44bac4a9d750;ROSCA MICOS CHOCOLATE 90G;Simples;7896245705816;7896245705816|26078;26078;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/aa1146b2-37b2-4fc9-8e20-44bac4a9d750+2a047ff3-a203-4826-97fc-c64d3af7fb3f
Armazem Santa Maria;bc566404-bcab-40e2-b33a-4ab135718e7e;BISCOITO WAF MICOS CHOCOLATE BCO 78G;Simples;7896245708817;7896245708817|34950;34950;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/bc566404-bcab-40e2-b33a-4ab135718e7e+4dcac054-e732-48f1-a677-3065d7636e76
Armazem Santa Maria;4fc0839e-caa4-4008-8ef2-e1e01e597839;BISCOITO WAF MICOS BRIGADEIRO 78G;Simples;7896245708848;7896245708848|35137;35137;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/4fc0839e-caa4-4008-8ef2-e1e01e597839+a1db3d73-1064-4b57-9680-668ba85e7025
Armazem Santa Maria;ce641be8-b2e4-432f-919e-ad79a97ea490;SALGADINHO PETICITOS PICANTE 40G;Simples;7896245709005;7896245709005|14527;14527;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/ce641be8-b2e4-432f-919e-ad79a97ea490+7d1f1500-4627-403b-87d2-c92ef471d4ad
Armazem Santa Maria;7b293d99-7330-4917-949d-db1aa20da6db;SALGADINHO PETICITOS CARNE DE SOL 40G;Simples;7896245709029;7896245709029|14488;14488;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/7b293d99-7330-4917-949d-db1aa20da6db+d2d02768-465d-4415-adbb-55a8a3855d34
Armazem Santa Maria;f7d1751a-9d1a-4322-81da-311740d1c0d3;ESMALT SANDY CREM PONT FINA IMPALA 7,5ML;Simples;7896111971260;7896111971260|2871;2871;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/f7d1751a-9d1a-4322-81da-311740d1c0d3+5b22261e-2db0-47b5-ab75-8f86785c4509
Armazem Santa Maria;e371c40c-44f3-4e9e-aa2e-e0770cd9cdbe;ESMALT IMPALA CREM APAIXONEI 7,5ML;Simples;7896111972144;7896111972144|2838;2838;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/e371c40c-44f3-4e9e-aa2e-e0770cd9cdbe+cdf06bdc-8cbd-4426-8c18-5ddaabecb92b
Armazem Santa Maria;3b0fb9e5-85a0-4584-a5d6-724f8d2e7945;LING TP CALAB COZ DEF FRIMESA KG;Simples;;7896275940201|14919;14919;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/3b0fb9e5-85a0-4584-a5d6-724f8d2e7945+337bb1ea-0a31-414a-b981-aa2a9f488184
Armazem Santa Maria;96153f7f-856c-4994-b235-e6b77da4c90d;BISCOITO ESTRELA RECH ANT BIAN NE 120G;Simples;7896264670256;7896264670256|38833;38833;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/96153f7f-856c-4994-b235-e6b77da4c90d+fb20add5-37a3-4d6a-9fe4-a891fca2de67
Armazem Santa Maria;b7c81a41-adcb-4212-a71d-ae616955dacb;BISCOITO ESTRELA RECH ANT NAPOLIT 120G;Simples;7896264670263;7896264670263|38832;38832;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/b7c81a41-adcb-4212-a71d-ae616955dacb+ee06cf35-40e6-43a6-97bc-fd20bf1e2249
Armazem Santa Maria;6d8948ee-29b5-4f2b-b6ff-feab6dc841a6;MORTADELA S TOUCINHO CUBOS FRIMESA KG;Simples;;7896275900397|24183;24183;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/6d8948ee-29b5-4f2b-b6ff-feab6dc841a6+e0f95cf6-d634-445a-8c03-f083cca150ee
Armazem Santa Maria;ba15ffcd-0740-454b-bc25-f982c2d89419;LING TOSC FRIMESA KG;Simples;;7896275940218|36960;36960;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/ba15ffcd-0740-454b-bc25-f982c2d89419+c76c3ce0-2a5a-434b-82ca-230c34f28c50
Armazem Santa Maria;1eddee28-8ab7-418f-9dd5-582bccf387fd;MANTEIGA FRIMESA EXTRA SEM SAL 200G;Simples;7896275960285;7896275960285|22539;22539;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/1eddee28-8ab7-418f-9dd5-582bccf387fd+4364d101-ac99-4c4e-9d5b-0c03c6d9f4bf
Armazem Santa Maria;bdc822f8-3390-4877-be93-b959ca83ad4d;MORTADELA S TOUC CUBOS  FRIMESA 500G;Simples;7896275920593;7896275920593|25995;25995;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/bdc822f8-3390-4877-be93-b959ca83ad4d+5d9396ab-7c6c-4212-b359-fbefe680deeb
Armazem Santa Maria;b8bad259-ca4a-4559-bbd7-101c30b48633;LOCAO HIDRAT MURIEL BABY MENINA 100ML;Simples;7896279102438;7896279102438|19999;19999;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/b8bad259-ca4a-4559-bbd7-101c30b48633+c1144c7e-61d2-4c27-bb33-34823f1c0e87
Armazem Santa Maria;d67b0e76-1ba2-4fd2-b67a-5f1546ec9d25;LOCAO HIDRAT MURIEL MENINO 100ML;Simples;7896279102445;7896279102445|23888;23888;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/d67b0e76-1ba2-4fd2-b67a-5f1546ec9d25+6180e566-5d55-4088-8656-fd676a372bb4
Armazem Santa Maria;f6a216e4-d9de-44f2-bcea-ec1e129075d8;LING TP CALAB COZ DEF FRIMESA KG;Simples;;7896275981365|14919;14919;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/f6a216e4-d9de-44f2-bcea-ec1e129075d8+542b40dd-437c-4478-95d9-1351fb3e3fcc
Armazem Santa Maria;8b9129ce-d651-4be6-8d3e-c0b8401a3e8a;EMBALAPRATICO 20CM X 30CM 2KG;Simples;7896279200080;7896279200080|17762;17762;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/8b9129ce-d651-4be6-8d3e-c0b8401a3e8a+1193355f-5e2f-42db-9aed-d5217cf6a229
Armazem Santa Maria;04ceae0a-393a-423c-b49f-0e8efe860b44;ACENDEDOR DE FOGO PRATICO GABOARDI 5G;Simples;7896279200387;7896279200387|3317;3317;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/04ceae0a-393a-423c-b49f-0e8efe860b44+cd6951f6-4e35-482a-88f6-b860063843f7
Armazem Santa Maria;a06f9b37-4481-430b-b229-733044e6527c;GELATINA MAGRO MORANGO 10G;Simples;7896292006362;7896292006362|19326;19326;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/a06f9b37-4481-430b-b229-733044e6527c+9d041455-b582-480f-8214-69af2575c392
Armazem Santa Maria;10bc2b5d-535c-4d29-964e-4f4560573a59;OVO BRANCO AVINE 06UN;Simples;7896304100088;7896304100088|33774;33774;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/10bc2b5d-535c-4d29-964e-4f4560573a59+58e44447-532a-4096-8406-fe736ff5f242
Armazem Santa Maria;f7e9d0fc-3b0b-4e2c-80a9-e9b808672907;OVO BRANCO PEQ AVINE 30UN;Simples;7896304100200;7896304100200|34257;34257;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/f7e9d0fc-3b0b-4e2c-80a9-e9b808672907+2f21700c-b50c-4126-9161-48a56e6b1400
Armazem Santa Maria;281a3289-1a00-4707-90e2-7b78eb359f61;OVO VERMELHO EXTRA GRD AVINE 20UN;Simples;7896304100279;7896304100279|34258;34258;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/281a3289-1a00-4707-90e2-7b78eb359f61+c18adadf-e979-4e2f-9d2f-180dc684cf8a
Armazem Santa Maria;98af459f-1060-4c0a-a859-ca5cfec33382;ALHO PICADO SEM SAL REAL 200G;Simples;7896334800002;7896334800002|38506;38506;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/98af459f-1060-4c0a-a859-ca5cfec33382+9dbe2bb0-e97f-400e-acbb-9eb0f6c406c4
Armazem Santa Maria;1789f65f-a5f9-4873-ac1b-51a0cd3edff2;ALHO EMBALADO REAL 100G;Simples;7896334801009;7896334801009|38502;38502;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/1789f65f-a5f9-4873-ac1b-51a0cd3edff2+d3b8088e-41bb-4149-9a6e-2c1eeb016324
Armazem Santa Maria;f16fa3c5-c224-4428-a1b8-852f4cc70872;ALHO FRITO CROCANTE REAL 100G;Simples;7896334801405;7896334801405|38503;38503;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/f16fa3c5-c224-4428-a1b8-852f4cc70872+ef63caa7-3814-48e1-ab90-c6b5666b905f
Armazem Santa Maria;f3c65d42-8ea0-4f86-a98c-6319b2076273;CEBOLA TRITURADA REAL 400G;Simples;7896334802440;7896334802440|38511;38511;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/f3c65d42-8ea0-4f86-a98c-6319b2076273+37a10e0a-aa93-4d67-9018-3fd038bdbd13
Armazem Santa Maria;e3fc3bb3-5857-4c69-8d20-c269079a4cf6;ALHO EMBALADO REAL 500G;Simples;7896334805007;7896334805007|38501;38501;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/e3fc3bb3-5857-4c69-8d20-c269079a4cf6+a5d40ea2-7273-471f-9f5b-06eb1e319f02
Armazem Santa Maria;94cede2e-84a0-4e5f-8173-7c7fca891b65;GIN NIRVANA TANGERINA 1L;Simples;7896336809317;7896336809317|36016;36016;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/94cede2e-84a0-4e5f-8173-7c7fca891b65+66697b15-d2c8-46d4-b927-b43aaa6965c9
Armazem Santa Maria;7226272b-7529-42ef-9356-b5432d742383;PRATO QUADRADO PRAFESTA VERDE G 10UN;Simples;7896343067335;7896343067335|37486;37486;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/7226272b-7529-42ef-9356-b5432d742383+95cf77a2-2655-490f-92b2-434bcbfa9b7f
Armazem Santa Maria;ed371b1a-026c-4be2-aecd-6a4ef90b05ce;PRATO QUADRADO PRAFESTA VERMELHO G 10UN;Simples;7896343085360;7896343085360|31234;31234;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/ed371b1a-026c-4be2-aecd-6a4ef90b05ce+15d681d4-158a-4761-b737-bff5e1e16fb1
Armazem Santa Maria;3e0f57ed-ce02-456f-9a10-d680fedcc7a8;FUMO MARATA DESFIADO 45G;Simples;7896361200103;7896361200103|20047;20047;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/3e0f57ed-ce02-456f-9a10-d680fedcc7a8+47033986-2d56-4074-88d0-a5f817f377f5
Armazem Santa Maria;0147174f-4944-4729-bc56-bf259638595c;CAMOMILA FLOR 1040 MARIZA 10G;Simples;7896369610409;7896369610409|20132;20132;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/0147174f-4944-4729-bc56-bf259638595c+e443c80f-7c38-4423-81a4-b4c1da52de99
Armazem Santa Maria;98454f99-efff-45e1-9315-008ee4673ce9;CORDA P/ VARAL PET GABOARDI 10M;Simples;7896279201308;7896279201308|34243;34243;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/98454f99-efff-45e1-9315-008ee4673ce9+7087e94a-2166-4c77-892d-f101327a9b00
Armazem Santa Maria;ddb0a7af-7ecc-4b8c-b9b9-c7a09453dc25;PIMENTA E COMINHO EM GRAO MARIZA 40G;Simples;7896369610669;7896369610669|13659;13659;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/ddb0a7af-7ecc-4b8c-b9b9-c7a09453dc25+e6809b2b-7ca0-4e31-b4cb-65eda5f5316f
Armazem Santa Maria;152485b5-7991-4038-b58a-93ce18eb67f6;LINHACA DOURADA NATUQUALY 250G;Simples;7896369616845;7896369616845|2695;2695;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/152485b5-7991-4038-b58a-93ce18eb67f6+5888f8c1-e8e2-4787-ba1e-545da27841fe
Armazem Santa Maria;6806adf0-7a9d-49d2-b554-2ccb08558717;MOLHO DE ALHO 1169 MARIZA PREMVD 150ML;Simples;7896369611697;7896369611697|181;181;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/6806adf0-7a9d-49d2-b554-2ccb08558717+dff085b6-1efb-429b-8043-2129f8882f34
Armazem Santa Maria;b0c81a59-2126-487c-9afd-1bc059048f94;CONFEITO MARIZA  MICANGA 200G;Simples;7896369611895;7896369611895|13324;13324;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/b0c81a59-2126-487c-9afd-1bc059048f94+2c18d1a7-6a9c-4c5f-8133-6c9348cbe96d
Armazem Santa Maria;788fc1bb-7063-4c17-a7ae-7a239b77ee76;CANJIQUINHA CURAU 1342 MARIZA 200G;Simples;7896369613424;7896369613424|2662;2662;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/788fc1bb-7063-4c17-a7ae-7a239b77ee76+e05b2236-b626-478e-91f8-4e95eb40b0be
Armazem Santa Maria;b5d67455-4064-4428-9ca6-92a914921b95;MOLHO PIMENTA MARIZA AMARE ABACAXI 150ML;Simples;7896369618900;7896369618900|27524;27524;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/b5d67455-4064-4428-9ca6-92a914921b95+5d9dcaeb-3bdc-4e18-972d-0447db37d519
Armazem Santa Maria;4867bbc5-9e5d-49c6-8b01-13083d9db7cc;CARVAO VEGETAL LAZER MARIZA 6KG;Simples;;7896369619204|2688;2688;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/4867bbc5-9e5d-49c6-8b01-13083d9db7cc+815540be-9ffb-477b-8b6b-d61901ae1165
Armazem Santa Maria;02dad456-ddc1-4179-a7df-608829c4d0c9;TEMPERO LIQ MISTO EXTRA MARIZA 750ML;Simples;7896369630148;7896369630148|2710;2710;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/02dad456-ddc1-4179-a7df-608829c4d0c9+15638e1f-5f2f-4efe-8762-0177782d1da7
Armazem Santa Maria;c50d9ba1-37f6-4fd1-a60b-a3ad5df2111c;AZEITE EXTRA VIRG OLI MARIZA 500ML;Simples;7896369631176;7896369631176|11903;11903;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/c50d9ba1-37f6-4fd1-a60b-a3ad5df2111c+2b8befab-a293-4a05-9545-8f7e164d1861
Armazem Santa Maria;7a5e041d-abc6-4484-86ba-494026c0d6de;CONFEITO GRANULADO MARIZA COLORIDO 200G;Simples;7896369631206;7896369631206|37398;37398;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/7a5e041d-abc6-4484-86ba-494026c0d6de+10415e0c-41f0-4d7e-a994-45c63b5d2994
Armazem Santa Maria;90740194-3a95-48d2-91a5-f2dc13da48d2;MOLHO SHOYU TALENTOS PET 900ML;Simples;7896369631695;7896369631695|30689;30689;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/90740194-3a95-48d2-91a5-f2dc13da48d2+5c880476-545f-473c-a757-87794ebdac47
Armazem Santa Maria;2aa35c18-4927-45e0-96f1-e9da1a920f63;MOLHO PIMENTA MARIZA 3177 CHEIR PA 150ML;Simples;7896369631770;7896369631770|188;188;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/2aa35c18-4927-45e0-96f1-e9da1a920f63+f5dd81a9-f681-4165-874b-568dafcc6171
Armazem Santa Maria;b54ed66f-e76e-478c-acaa-d0645bb18811;MOLHO SHOYU TALENTOS PET 500ML;Simples;7896369632166;7896369632166|27534;27534;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/b54ed66f-e76e-478c-acaa-d0645bb18811+d3d1ef93-617e-46e2-98c2-f29744f712c2
